_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,-3.4,0,C2674218,M10,1,0,DisGeNET,35,"SPHEROCYTOSIS, TYPE 1 (disorder)",,-3.4,7.9,5.5,30337,48,400,5,1.2,0.56,3162|3553|4318|5743|6279,HMOX1|IL1B|MMP9|PTGS2|S100A8,-2.1,0
1,0,-3.4,0,C3146257,M10,1,0,DisGeNET,35,Stage II Colon Cancer AJCC v7,,-3.4,7.9,5.5,30337,48,400,5,1.2,0.56,1084|2321|3553|3557|5743,CEACAM3|FLT1|IL1B|IL1RN|PTGS2,-2.1,0
1,0,-3.4,0,C4525119,M10,1,0,DisGeNET,35,Stage II Colon Cancer AJCC v8,,-3.4,7.9,5.5,30337,48,400,5,1.2,0.56,1084|2321|3553|3557|5743,CEACAM3|FLT1|IL1B|IL1RN|PTGS2,-2.1,0
1,0,-3.4,0,C4699512,M10,1,0,DisGeNET,35,Large-artery atherosclerosis (embolus/thrombosis),,-3.4,7.9,5.5,30337,48,400,5,1.2,0.56,2353|3552|5743|6696|114548,FOS|IL1A|PTGS2|SPP1|NLRP3,-2.1,0
1,0,-3.4,0,C0019193,M10,1,0,DisGeNET,35,"Hepatitis, Toxic",,-3.4,2.8,4.2,30337,412,400,15,3.8,0.95,101|383|1824|2180|2321|3162|3274|3552|3553|4318|5743|6347|6696|7850|84649,ADAM8|ARG1|DSC2|ACSL1|FLT1|HMOX1|HRH2|IL1A|IL1B|MMP9|PTGS2|CCL2|SPP1|IL1R2|DGAT2,-2.1,0
1,0,-3.4,0,C4279912,M10,1,0,DisGeNET,35,Chemically-Induced Liver Toxicity,,-3.4,2.8,4.2,30337,412,400,15,3.8,0.95,101|383|1824|2180|2321|3162|3274|3552|3553|4318|5743|6347|6696|7850|84649,ADAM8|ARG1|DSC2|ACSL1|FLT1|HMOX1|HRH2|IL1A|IL1B|MMP9|PTGS2|CCL2|SPP1|IL1R2|DGAT2,-2.1,0
0,1,0,-3.4,C0018935,M01,1,0,DisGeNET,35,Hematocrit procedure,,-3.4,5.2,4.9,30337,138,296,7,2.4,0.88,1952|5581|10636|51422|63976|114818|161882,CELSR2|PRKCE|RGS14|PRKAG2|PRDM16|KLHL29|ZFPM1,-2.1,0
1,1,-2.6,-3.4,C0026998,M11,2,0,DisGeNET,35,"Acute Myeloid Leukemia, M1",,-3.4,5.2,4.9,30337,138,296,7,2.4,0.88,864|1269|1788|2052|2672|4330|10801,RUNX3|CNR2|DNMT3A|EPHX1|GFI1|MN1|SEPTIN9,-2.1,0
1,0,-3.4,0,C1292753,M10,1,0,DisGeNET,35,Primary Effusion Lymphoma,,-3.4,4,4.6,30337,169,400,9,2.2,0.74,943|2866|3383|3553|3586|4332|5743|5788|8809,TNFRSF8|GPR42|ICAM1|IL1B|IL10|MNDA|PTGS2|PTPRC|IL18R1,-2.1,0
1,0,-3.4,0,C3658290,M10,1,0,DisGeNET,35,Drug-Induced Acute Liver Injury,,-3.4,2.8,4.1,30337,413,400,15,3.8,0.95,101|383|1824|2180|2321|3162|3274|3552|3553|4318|5743|6347|6696|7850|84649,ADAM8|ARG1|DSC2|ACSL1|FLT1|HMOX1|HRH2|IL1A|IL1B|MMP9|PTGS2|CCL2|SPP1|IL1R2|DGAT2,-2.1,0
1,0,-3.4,0,C1562113,M10,1,0,DisGeNET,35,Fleck corneal dystrophy,,-3.4,5.2,4.9,30337,103,400,7,1.8,0.66,3552|3553|3557|3586|3718|6347|7099,IL1A|IL1B|IL1RN|IL10|JAK3|CCL2|TLR4,-2.1,0
1,1,-3.4,-2.7,C0201657,M11,2,0,DisGeNET,35,C-reactive protein measurement,,-3.4,4.5,4.7,30337,135,400,8,2,0.7,383|1378|3142|3249|6688|54518|58484|114548,ARG1|CR1|HLX|HPN|SPI1|APBB1IP|NLRC4|NLRP3,-2.1,0
1,0,-3.4,0,C0205642,M10,1,0,DisGeNET,35,"Adenocarcinoma, Oxyphilic",,-3.4,4.5,4.7,30337,135,400,8,2,0.7,240|3553|3576|4354|5265|5328|5743|6696,ALOX5|IL1B|CXCL8|MPP1|SERPINA1|PLAU|PTGS2|SPP1,-2.1,0
1,0,-3.4,0,C4023106,M10,1,0,DisGeNET,35,Obstructive azoospermia,,-3.4,6.1,5.1,30337,74,400,6,1.5,0.61,3383|3640|6406|8972|9510|122402,ICAM1|INSL3|SEMG1|MGAM|ADAMTS1|TDRD9,-2.1,0
0,1,0,-3.4,C1861324,M01,1,0,DisGeNET,35,Short philtrum,,-3.4,4.5,4.7,30337,182,296,8,2.7,0.94,1312|1487|1855|2022|2314|4784|26053|64359,COMT|CTBP1|DVL1|ENG|FLII|NFIX|AUTS2|NXN,-2.1,0
1,0,-3.3,0,C0220605,M10,1,0,DisGeNET,35,Adult Non-Hodgkin Lymphoma,,-3.3,2.9,4.2,30337,370,400,14,3.5,0.92,943|951|1441|2212|2215|3586|4318|5788|6406|7133|7852|9021|114548|338339,TNFRSF8|CD37|CSF3R|FCGR2A|FCGR3B|IL10|MMP9|PTPRC|SEMG1|TNFRSF1B|CXCR4|SOCS3|NLRP3|CLEC4D,-2.1,0
0,1,0,-3.3,C0265695,M01,1,0,DisGeNET,35,Congenital fusion of ribs,,-3.3,11,6.1,30337,37,296,4,1.4,0.67,1487|3955|63976|64359,CTBP1|LFNG|PRDM16|NXN,-2.1,0
1,0,-3.3,0,C0006444,M10,1,0,DisGeNET,35,Bursitis,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3553|4318|5743,IL1B|MMP9|PTGS2,-2.1,0
1,0,-3.3,0,C0029877,M10,1,0,DisGeNET,35,Ear Inflammation,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3553|3586|7099,IL1B|IL10|TLR4,-2.1,0
1,0,-3.3,0,C0264393,M10,1,0,DisGeNET,35,Panacinar Emphysema,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3162|4318|5265,HMOX1|MMP9|SERPINA1,-2.1,0
1,0,-3.3,0,C0270500,M10,1,0,DisGeNET,35,Coprophilia (disorder),,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3553|3576|5743,IL1B|CXCL8|PTGS2,-2.1,0
1,0,-3.3,0,C0410808,M10,1,0,DisGeNET,35,Prosthetic joint infection,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,820|3553|7099,CAMP|IL1B|TLR4,-2.1,0
1,0,-3.3,0,C1142272,M10,1,0,DisGeNET,35,Neutrophilic dermatosis,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3552|3553|4210,IL1A|IL1B|MEFV,-2.1,0
1,0,-3.3,0,C1708371,M10,1,0,DisGeNET,35,Histiocytoid Cardiomyopathy,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,6279|6280|9173,S100A8|S100A9|IL1RL1,-2.1,0
1,0,-3.3,0,C2350529,M10,1,0,DisGeNET,35,Pulmonary Aspergillosis,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3552|5806|7099,IL1A|PTX3|TLR4,-2.1,0
1,0,-3.3,0,C2350878,M10,1,0,DisGeNET,35,Focal Emphysema,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3162|4318|5265,HMOX1|MMP9|SERPINA1,-2.1,0
1,0,-3.3,0,C3489856,M10,1,0,DisGeNET,35,Cold Hypersensitivity,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3552|3553|3557,IL1A|IL1B|IL1RN,-2.1,0
1,0,-3.3,0,C3697010,M10,1,0,DisGeNET,35,Ulcerative colitis in remission,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,3576|3586|9021,CXCL8|IL10|SOCS3,-2.1,0
1,0,-3.3,0,C3840252,M10,1,0,DisGeNET,35,Pseudomyogenic (epithelioid sarcoma-like) hemangioendothelioma,,-3.3,19,7.2,30337,12,400,3,0.75,0.43,2321|2353|2354,FLT1|FOS|FOSB,-2.1,0
1,0,-3.3,0,C0024440,M10,1,0,DisGeNET,35,"Macular Edema, Cystoid",,-3.3,7.7,5.5,30337,49,400,5,1.2,0.56,3553|3576|3586|4318|6347,IL1B|CXCL8|IL10|MMP9|CCL2,-2.1,0
1,0,-3.3,0,C0278479,M10,1,0,DisGeNET,35,Stage II Colon Cancer,,-3.3,7.7,5.5,30337,49,400,5,1.2,0.56,1084|2321|3553|3557|5743,CEACAM3|FLT1|IL1B|IL1RN|PTGS2,-2.1,0
1,0,-3.3,0,C0375071,M10,1,0,DisGeNET,35,Malignant neoplasm of vulva,,-3.3,7.7,5.5,30337,49,400,5,1.2,0.56,3552|3553|3557|5743|9308,IL1A|IL1B|IL1RN|PTGS2|CD83,-2.1,0
1,0,-3.3,0,C0857175,M10,1,0,DisGeNET,35,Postinfarction,,-3.3,7.7,5.5,30337,49,400,5,1.2,0.56,3162|3586|5008|5743|6347,HMOX1|IL10|OSM|PTGS2|CCL2,-2.1,0
1,0,-3.3,0,C2609129,M10,1,0,DisGeNET,35,Autoimmune pancreatitis,,-3.3,7.7,5.5,30337,49,400,5,1.2,0.56,3240|3576|3586|5473|7099,HP|CXCL8|IL10|PPBP|TLR4,-2.1,0
1,0,-3.3,0,C0220612,M10,1,0,DisGeNET,35,Childhood Non-Hodgkin Lymphoma,,-3.3,2.9,4.2,30337,371,400,14,3.5,0.92,943|951|1441|2212|2215|3586|4318|5788|6406|7133|7852|9021|114548|338339,TNFRSF8|CD37|CSF3R|FCGR2A|FCGR3B|IL10|MMP9|PTPRC|SEMG1|TNFRSF1B|CXCR4|SOCS3|NLRP3|CLEC4D,-2.1,0
1,0,-3.3,0,C0699893,M10,1,0,DisGeNET,35,Skin carcinoma,,-3.3,4.5,4.7,30337,136,400,8,2,0.7,3274|3586|5653|5743|6615|7099|7133|54331,HRH2|IL10|KLK6|PTGS2|SNAI1|TLR4|TNFRSF1B|GNG2,-2.1,0
1,1,-3.3,-2.4,C0151779,M11,2,0,DisGeNET,35,Cutaneous Melanoma,,-3.3,2.5,4.1,30337,507,400,17,4.2,1,1268|3383|3557|3576|3586|3718|4318|5743|6279|6374|6696|7099|7852|9021|10763|57580|123041,CNR1|ICAM1|IL1RN|CXCL8|IL10|JAK3|MMP9|PTGS2|S100A8|CXCL5|SPP1|TLR4|CXCR4|SOCS3|NES|PREX1|SLC24A4,-2.1,0
1,0,-3.3,0,C0175702,M10,1,0,DisGeNET,35,Williams Syndrome,,-3.3,5.1,4.8,30337,104,400,7,1.8,0.66,4689|5265|6283|6700|7462|140885|653361,NCF4|SERPINA1|S100A12|SPRR2A|LAT2|SIRPA|NCF1,-2.1,0
1,0,-3.3,0,C1841972,M10,1,0,DisGeNET,35,Glucocorticoid Receptor Deficiency,,-3.3,5.1,4.8,30337,104,400,7,1.8,0.66,2353|2354|3553|4318|6279|6280|114548,FOS|FOSB|IL1B|MMP9|S100A8|S100A9|NLRP3,-2.1,0
1,1,-3.3,-2.1,C1827293,M11,2,0,DisGeNET,35,"Carcinoma of urinary bladder, invasive",,-3.3,3.2,4.3,30337,287,400,12,3,0.85,2321|3162|3383|3576|4318|4589|5743|6279|6374|6556|6926|8277,FLT1|HMOX1|ICAM1|CXCL8|MMP9|MUC7|PTGS2|S100A8|CXCL5|SLC11A1|TBX3|TKTL1,-2.1,0
1,0,-3.3,0,C0009676,M10,1,0,DisGeNET,35,Confusion,,-3.3,6.1,5.1,30337,75,400,6,1.5,0.61,943|1230|3586|4210|7099|56978,TNFRSF8|CCR1|IL10|MEFV|TLR4|PRDM8,-2.1,0
1,0,-3.3,0,C0010051,M10,1,0,DisGeNET,35,Coronary Aneurysm,,-3.3,6.1,5.1,30337,75,400,6,1.5,0.61,3586|4318|5552|6279|6347|7056,IL10|MMP9|SRGN|S100A8|CCL2|THBD,-2.1,0
1,0,-3.3,0,C0023461,M10,1,0,DisGeNET,35,"Leukemia, Mast-Cell",,-3.3,6.1,5.1,30337,75,400,6,1.5,0.61,943|3576|3586|4311|5743|115727,TNFRSF8|CXCL8|IL10|MME|PTGS2|RASGRP4,-2.1,0
1,0,-3.3,0,C0036916,M10,1,0,DisGeNET,35,Sexually Transmitted Diseases,,-3.3,6.1,5.1,30337,75,400,6,1.5,0.61,820|3553|3576|7099|7454|114548,CAMP|IL1B|CXCL8|TLR4|WAS|NLRP3,-2.1,0
1,0,-3.3,0,C0037054,M10,1,0,DisGeNET,35,Sickle Cell Trait,,-3.3,6.1,5.1,30337,75,400,6,1.5,0.61,2212|3240|3576|3586|4210|57817,FCGR2A|HP|CXCL8|IL10|MEFV|HAMP,-2.1,0
1,1,-3.3,-3.2,C0349566,M11,2,0,DisGeNET,35,Squamous cell carcinoma of tongue,,-3.3,2.6,4.1,30337,462,400,16,4,0.98,3576|3586|3718|4317|4318|5328|5743|6364|6696|6700|7133|7852|8794|9839|27036|652995,CXCL8|IL10|JAK3|MMP8|MMP9|PLAU|PTGS2|CCL20|SPP1|SPRR2A|TNFRSF1B|CXCR4|TNFRSF10C|ZEB2|SIGLEC7|UCA1,-2.1,0
1,0,-3.3,0,C3160718,M10,1,0,DisGeNET,35,"PARKINSON DISEASE, LATE-ONSET",,-3.3,3.4,4.3,30337,247,400,11,2.8,0.82,3162|3553|3586|4318|5743|6347|6531|7099|57817|114548|338339,HMOX1|IL1B|IL10|MMP9|PTGS2|CCL2|SLC6A3|TLR4|HAMP|NLRP3|CLEC4D,-2.1,0
0,1,0,-3.3,C0205682,M01,1,0,DisGeNET,35,Waist-Hip Ratio,,-3.3,2.7,4.1,30337,565,296,15,5.1,1.3,1523|1609|4053|4330|5493|7326|9516|23051|63976|79026|80790|114818|152877|445815|100996485,CUX1|DGKQ|LTBP2|MN1|PPL|UBE2G1|LITAF|ZHX3|PRDM16|AHNAK|CMIP|KLHL29|FAM53A|PALM2AKAP2|PITX1-AS1,-2,0
0,1,0,-3.3,C0028945,M01,1,0,DisGeNET,35,oligodendroglioma,,-3.3,3.6,4.4,30337,282,296,10,3.4,1.1,1434|1677|2034|2956|3339|4155|5154|5293|7161|7799,CSE1L|DFFB|EPAS1|MSH6|HSPG2|MBP|PDGFA|PIK3CD|TP73|PRDM2,-2,0
0,1,0,-3.3,C0740858,M01,1,0,DisGeNET,35,Substance abuse problem,,-3.3,4.4,4.6,30337,185,296,8,2.7,0.94,105|1269|1312|3983|5581|6886|7260|10160,ADARB2|CNR2|COMT|ABLIM1|PRKCE|TAL1|EIPR1|FARP1,-2,0
1,0,-3.3,0,C0020492,M10,1,0,DisGeNET,35,Hyperostosis,,-3.3,7.6,5.4,30337,50,400,5,1.2,0.56,2316|6347|6696|7454|9510,FLNA|CCL2|SPP1|WAS|ADAMTS1,-2,0
1,0,-3.3,0,C0030409,M10,1,0,DisGeNET,35,Paracoccidioidomycosis,,-3.3,7.6,5.4,30337,50,400,5,1.2,0.56,2212|3383|3586|64581|114548,FCGR2A|ICAM1|IL10|CLEC7A|NLRP3,-2,0
1,0,-3.3,0,C0023860,M10,1,0,DisGeNET,35,Listeriosis,,-3.3,6,5,30337,76,400,6,1.5,0.61,3586|3684|3689|6696|23601|79931,IL10|ITGAM|ITGB2|SPP1|CLEC5A|TNIP3,-2,0
1,0,-3.3,0,C2363973,M10,1,0,DisGeNET,35,Chronic thromboembolic pulmonary hypertension,,-3.3,6,5,30337,76,400,6,1.5,0.61,2215|3240|3383|6347|6696|7056,FCGR3B|HP|ICAM1|CCL2|SPP1|THBD,-2,0
1,0,-3.3,0,C0235989,M10,1,0,DisGeNET,35,Renal interstitial fibrosis,,-3.3,4.4,4.6,30337,138,400,8,2,0.7,3552|3553|3576|4318|6696|7099|9021|9510,IL1A|IL1B|CXCL8|MMP9|SPP1|TLR4|SOCS3|ADAMTS1,-2,0
1,0,-3.3,0,C1334274,M10,1,0,DisGeNET,35,Invasive Carcinoma,,-3.3,3.9,4.5,30337,173,400,9,2.2,0.74,3579|3861|4317|4318|5328|5743|6926|8140|30817,CXCR2|KRT14|MMP8|MMP9|PLAU|PTGS2|TBX3|SLC7A5|ADGRE2,-2,0
1,0,-3.3,0,C0011875,M10,1,0,DisGeNET,35,Diabetic Angiopathies,,-3.3,5,4.8,30337,106,400,7,1.8,0.66,133|3162|3240|3383|3684|6347|6402,ADM|HMOX1|HP|ICAM1|ITGAM|CCL2|SELL,-2,0
1,1,-3.2,-3.3,C1879321,M11,2,0,DisGeNET,35,Acute Myeloid Leukemia (AML-M2),,-3.3,5,4.8,30337,143,296,7,2.4,0.88,864|1269|1788|2052|2672|4330|10801,RUNX3|CNR2|DNMT3A|EPHX1|GFI1|MN1|SEPTIN9,-2,0
1,0,-3.3,0,C0812413,M10,1,0,DisGeNET,35,Malignant Pleural Mesothelioma,,-3.3,2.7,4.1,30337,421,400,15,3.8,0.95,133|3383|3576|4318|5008|5209|5552|5743|5788|6347|6696|7056|7852|9021|23135,ADM|ICAM1|CXCL8|MMP9|OSM|PFKFB3|SRGN|PTGS2|PTPRC|CCL2|SPP1|THBD|CXCR4|SOCS3|KDM6B,-2,0
1,0,-3.3,0,C0002448,M10,1,0,DisGeNET,35,Ameloblastoma,,-3.3,3.9,4.5,30337,174,400,9,2.2,0.74,2353|3552|3576|3678|3861|4318|5743|6280|25797,FOS|IL1A|CXCL8|ITGA5|KRT14|MMP9|PTGS2|S100A9|QPCT,-2,0
1,0,-3.3,0,C0019562,M10,1,0,DisGeNET,35,Von Hippel-Lindau Syndrome,,-3.3,3.9,4.5,30337,174,400,9,2.2,0.74,2321|5265|5328|5743|5837|6515|6696|7852|122402,FLT1|SERPINA1|PLAU|PTGS2|PYGM|SLC2A3|SPP1|CXCR4|TDRD9,-2,0
1,0,-3.3,0,C0162823,M10,1,0,DisGeNET,35,"Dermatitis, Irritant",,-3.3,10,5.9,30337,29,400,4,1,0.5,3552|3553|3576|8870,IL1A|IL1B|CXCL8|IER3,-2,0
1,0,-3.3,0,C0751262,M10,1,0,DisGeNET,35,Adult Learning Disorders,,-3.3,10,5.9,30337,29,400,4,1,0.5,3162|3553|3557|7099,HMOX1|IL1B|IL1RN|TLR4,-2,0
1,0,-3.3,0,C0751263,M10,1,0,DisGeNET,35,Learning Disturbance,,-3.3,10,5.9,30337,29,400,4,1,0.5,3162|3553|3557|7099,HMOX1|IL1B|IL1RN|TLR4,-2,0
1,0,-3.3,0,C1330966,M10,1,0,DisGeNET,35,Developmental Academic Disorder,,-3.3,10,5.9,30337,29,400,4,1,0.5,3162|3553|3557|7099,HMOX1|IL1B|IL1RN|TLR4,-2,0
1,0,-3.3,0,C1334815,M10,1,0,DisGeNET,35,Multi-centric Castleman's Disease,,-3.3,10,5.9,30337,29,400,4,1,0.5,3552|3553|7099|57817,IL1A|IL1B|TLR4|HAMP,-2,0
1,0,-3.3,0,C0033774,M10,1,0,DisGeNET,35,Pruritus,,-3.3,5,4.7,30337,107,400,7,1.8,0.66,7133|58484|64581|114548|285848|348938|643418,TNFRSF1B|NLRC4|CLEC7A|NLRP3|PNPLA1|NIPAL4|LIPN,-2,0
1,0,-3.3,0,C0027149,M10,1,0,DisGeNET,35,Myxoma,,-3.3,7.4,5.3,30337,51,400,5,1.2,0.56,3586|4210|6347|7056|114548,IL10|MEFV|CCL2|THBD|NLRP3,-2,0
1,0,-3.3,0,C0042842,M10,1,0,DisGeNET,35,Vitamin A Deficiency,,-3.3,7.4,5.3,30337,51,400,5,1.2,0.56,929|3290|3553|6279|57817,CD14|HSD11B1|IL1B|S100A8|HAMP,-2,0
1,0,-3.3,0,C1334968,M10,1,0,DisGeNET,35,Nodular Lymphocyte Predominant Hodgkin Lymphoma,,-3.3,7.4,5.3,30337,51,400,5,1.2,0.56,943|2212|3383|3385|4311,TNFRSF8|FCGR2A|ICAM1|ICAM3|MME,-2,0
1,0,-3.3,0,C4699152,M10,1,0,DisGeNET,35,ST-segment elevation myocardial infarction (STEMI),,-3.3,7.4,5.3,30337,51,400,5,1.2,0.56,3553|4318|5806|7852|9173,IL1B|MMP9|PTX3|CXCR4|IL1RL1,-2,0
0,1,0,-3.2,C0018803,M01,1,0,DisGeNET,35,Heart Function Tests,,-3.2,18,7,30337,17,296,3,1,0.58,4774|5578|143187,NFIA|PRKCA|VTI1A,-2,0
1,0,-3.2,0,C0009806,M10,1,0,DisGeNET,35,Constipation,,-3.2,2.7,4,30337,424,400,15,3.8,0.95,366|1308|2316|2353|2867|3553|3586|3861|4001|4210|4923|6531|6781|8972|56729,AQP9|COL17A1|FLNA|FOS|FFAR2|IL1B|IL10|KRT14|LMNB1|MEFV|NTSR1|SLC6A3|STC1|MGAM|RETN,-2,0
1,0,-3.2,0,C3489532,M10,1,0,DisGeNET,35,Cone-Rod Dystrophy 2,,-3.2,3.3,4.2,30337,253,400,11,2.8,0.82,969|3290|3553|5788|6696|7099|7133|7288|10894|27036|54210,CD69|HSD11B1|IL1B|PTPRC|SPP1|TLR4|TNFRSF1B|TULP2|LYVE1|SIGLEC7|TREM1,-2,0
1,0,-3.2,0,C0264490,M10,1,0,DisGeNET,35,Acute respiratory failure,,-3.2,5.8,4.9,30337,78,400,6,1.5,0.61,3557|3576|3586|5473|6926|7099,IL1RN|CXCL8|IL10|PPBP|TBX3|TLR4,-2,0
1,0,-3.2,0,C1522378,M10,1,0,DisGeNET,35,"Leukemia, Large Granular Lymphocytic",,-3.2,5.8,4.9,30337,78,400,6,1.5,0.61,2215|2353|3586|4354|7133|27036,FCGR3B|FOS|IL10|MPP1|TNFRSF1B|SIGLEC7,-2,0
1,1,-3.2,-2.4,C0033141,M11,2,0,DisGeNET,35,"Cardiomyopathies, Primary",,-3.2,4.9,4.7,30337,108,400,7,1.8,0.66,2180|3552|3553|4973|5138|5743|6347,ACSL1|IL1A|IL1B|OLR1|PDE2A|PTGS2|CCL2,-2,0
1,0,-3.2,0,C0206081,M10,1,0,DisGeNET,35,Hyperandrogenism,,-3.2,4.9,4.7,30337,108,400,7,1.8,0.66,366|2353|3290|3640|7133|10135|56729,AQP9|FOS|HSD11B1|INSL3|TNFRSF1B|NAMPT|RETN,-2,0
1,0,-3.2,0,C0019911,M10,1,0,DisGeNET,35,Hookworm Infections,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,1118|3552|3553,CHIT1|IL1A|IL1B,-2,0
1,0,-3.2,0,C0085581,M10,1,0,DisGeNET,35,Restrictive lung disease,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,3552|3553|57817,IL1A|IL1B|HAMP,-2,0
1,0,-3.2,0,C0086447,M10,1,0,DisGeNET,35,Ileal Pouches,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,3162|3557|5743,HMOX1|IL1RN|PTGS2,-2,0
1,0,-3.2,0,C0234362,M10,1,0,DisGeNET,35,Synkinesis,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,5788|7852|126014,PTPRC|CXCR4|OSCAR,-2,0
1,0,-3.2,0,C0311276,M10,1,0,DisGeNET,35,Severe malnutrition,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,929|978|3586,CD14|CDA|IL10,-2,0
1,0,-3.2,0,C0876994,M10,1,0,DisGeNET,35,Cardiotoxicity,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,1839|3576|6347,HBEGF|CXCL8|CCL2,-2,0
1,0,-3.2,0,C1096584,M10,1,0,DisGeNET,35,Chlamydia pneumoniae Infections,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,929|3586|4973,CD14|IL10|OLR1,-2,0
1,0,-3.2,0,C1619692,M10,1,0,DisGeNET,35,Nephrogenic Fibrosing Dermopathy,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,6347|6354|7099,CCL2|CCL7|TLR4,-2,0
1,0,-3.2,0,C4075851,M10,1,0,DisGeNET,35,Autoimmune cholangitis,,-3.2,18,6.9,30337,13,400,3,0.75,0.43,3553|3586|114548,IL1B|IL10|NLRP3,-2,0
1,0,-3.2,0,C0403447,M10,1,0,DisGeNET,35,Chronic Kidney Insufficiency,,-3.2,7.3,5.2,30337,52,400,5,1.2,0.56,3240|7099|56729|57126|57817,HP|TLR4|RETN|CD177|HAMP,-2,0
1,1,-3.2,-2.3,C0339573,M11,2,0,DisGeNET,35,"Glaucoma, Primary Open Angle",,-3.2,2.8,4,30337,382,400,14,3.5,0.92,2529|3552|3553|3557|3586|3678|4318|5743|6347|6374|6696|6700|7099|11240,FUT7|IL1A|IL1B|IL1RN|IL10|ITGA5|MMP9|PTGS2|CCL2|CXCL5|SPP1|SPRR2A|TLR4|PADI2,-2,0
1,0,-3.2,0,C0032131,M10,1,0,DisGeNET,35,Plasmacytoma,,-3.2,4.3,4.5,30337,142,400,8,2,0.7,943|3383|3552|3553|3586|3689|4317|5788,TNFRSF8|ICAM1|IL1A|IL1B|IL10|ITGB2|MMP8|PTPRC,-2,0
0,1,0,-3.2,C0542514,M01,1,0,DisGeNET,35,Blue sclera,,-3.2,7.3,5.3,30337,70,296,5,1.7,0.75,1855|3339|4784|64359|84627,DVL1|HSPG2|NFIX|NXN|ZNF469,-2,0
0,1,0,-3.2,C1956257,M01,1,0,DisGeNET,35,Pulmonary Stenosis,,-3.2,5.8,4.9,30337,106,296,6,2,0.82,1969|4053|5605|8642|9469|84627,EPHA2|LTBP2|MAP2K2|DCHS1|CHST3|ZNF469,-2,0
1,0,-3.2,0,C0038362,M10,1,0,DisGeNET,35,Stomatitis,,-3.2,4.9,4.7,30337,109,400,7,1.8,0.66,399|3552|3553|3557|3576|3579|6573,RHOH|IL1A|IL1B|IL1RN|CXCL8|CXCR2|SLC19A1,-2,0
1,0,-3.2,0,C0011263,M10,1,0,DisGeNET,35,Multi-infarct dementia,,-3.2,10,5.8,30337,30,400,4,1,0.5,2321|3240|3552|3553,FLT1|HP|IL1A|IL1B,-2,0
1,0,-3.2,0,C0079298,M10,1,0,DisGeNET,35,Epidermolysis Bullosa Simplex,,-3.2,10,5.8,30337,30,400,4,1,0.5,1308|3576|3861|4318,COL17A1|CXCL8|KRT14|MMP9,-2,0
1,0,-3.2,0,C0149781,M10,1,0,DisGeNET,35,Spontaneous pneumothorax,,-3.2,10,5.8,30337,30,400,4,1,0.5,3162|4318|5265|5743,HMOX1|MMP9|SERPINA1|PTGS2,-2,0
1,0,-3.2,0,C0265998,M10,1,0,DisGeNET,35,ANONYCHIA,,-3.2,10,5.8,30337,30,400,4,1,0.5,1308|3853|3854|3868,COL17A1|KRT6A|KRT6B|KRT16,-2,0
1,0,-3.2,0,C0276680,M10,1,0,DisGeNET,35,Infection by Candida albicans,,-3.2,10,5.8,30337,30,400,4,1,0.5,3553|4210|64581|114548,IL1B|MEFV|CLEC7A|NLRP3,-2,0
1,0,-3.2,0,C0281710,M10,1,0,DisGeNET,35,Childhood Large Cell Lymphoma,,-3.2,10,5.8,30337,30,400,4,1,0.5,943|3586|5788|10326,TNFRSF8|IL10|PTPRC|SIRPB1,-2,0
1,0,-3.2,0,C1096458,M10,1,0,DisGeNET,35,Vascular occlusion,,-3.2,10,5.8,30337,30,400,4,1,0.5,2321|5328|5473|6347,FLT1|PLAU|PPBP|CCL2,-2,0
1,0,-3.2,0,C1257965,M10,1,0,DisGeNET,35,Compensatory Hyperinsulinemia,,-3.2,10,5.8,30337,30,400,4,1,0.5,2215|3162|3684|6347,FCGR3B|HMOX1|ITGAM|CCL2,-2,0
1,0,-3.2,0,C3203653,M10,1,0,DisGeNET,35,IgG4-Related Sclerosing Disease,,-3.2,10,5.8,30337,30,400,4,1,0.5,3552|3553|3586|8685,IL1A|IL1B|IL10|MARCO,-2,0
