"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905331","GO:1905331","negative regulation of morphogenesis of an epithelium","1/515","16/21069",0.327059205112282,0.491969252365325,0.351985453485501,"MIR21",1
"GO:2000048","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","1/515","16/21069",0.327059205112282,0.491969252365325,0.351985453485501,"BMP6",1
"GO:2000095","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","1/515","16/21069",0.327059205112282,0.491969252365325,0.351985453485501,"SFRP2",1
"GO:2001212","GO:2001212","regulation of vasculogenesis","1/515","16/21069",0.327059205112282,0.491969252365325,0.351985453485501,"ADM",1
"GO:2001256","GO:2001256","regulation of store-operated calcium entry","1/515","16/21069",0.327059205112282,0.491969252365325,0.351985453485501,"SPINK1",1
"GO:0021762","GO:0021762","substantia nigra development","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"CASP5/PADI2",2
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"LCP1/PLEK",2
"GO:0031018","GO:0031018","endocrine pancreas development","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"BMP6/IL6",2
"GO:0055069","GO:0055069","zinc ion homeostasis","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"S100A9/S100A8",2
"GO:0060711","GO:0060711","labyrinthine layer development","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"SOCS3/ADM",2
"GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","2/515","48/21069",0.328526666910205,0.493215828838296,0.352877331957648,"TLR4/NR4A3",2
"GO:0007266","GO:0007266","Rho protein signal transduction","5/515","155/21069",0.329275327103341,0.494179653537344,0.353566912194916,"CAVIN4/CDC42EP3/GPR65/BCL6/RIPOR2",5
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","8/515","267/21069",0.329762644782737,0.494750755595343,0.353975514187632,"LRRK2/CSNK1A1L/ZEB2/DAAM2/SFRP2/BMP2/EGR1/CAV1",8
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","3/515","83/21069",0.331206578611809,0.496756257270479,0.355410375031465,"MIR21/SOD2/EDN1",3
"GO:0044728","GO:0044728","DNA methylation or demethylation","4/515","119/21069",0.331998936157725,0.497783518193766,0.356145341495716,"FOS/TDRD9/APOBEC3A/SPI1",4
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","8/515","268/21069",0.333411112734303,0.499739141151093,0.357544515997317,"ATP8/ND4L/ATP6/ND4/UPP1/AK4/CDA/ACSL1",8
"GO:0022900","GO:0022900","electron transport chain","6/515","193/21069",0.333750025924082,0.500085339620398,0.357792207950886,"ND4L/ND4/COX8C/NCF1/NCF2/SOD2",6
"GO:0030879","GO:0030879","mammary gland development","5/515","156/21069",0.334101478416101,0.500288348255267,0.357937452975982,"CSF1/SLC6A3/AREG/CAV1/HIF1A",5
"GO:0051783","GO:0051783","regulation of nuclear division","5/515","156/21069",0.334101478416101,0.500288348255267,0.357937452975982,"IGF2/IL1B/EREG/IL1A/EDN1",5
"GO:0048167","GO:0048167","regulation of synaptic plasticity","7/515","231/21069",0.336065609639527,0.5030668722003,0.359925382112021,"MME/ADGRB1/MCTP1/LILRB2/ADORA2A/PTGS2/TYROBP",7
"GO:0002710","GO:0002710","negative regulation of T cell mediated immunity","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"IL7R/PTPRC",2
"GO:0032369","GO:0032369","negative regulation of lipid transport","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"ITGB3/APOA2",2
"GO:0042168","GO:0042168","heme metabolic process","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"ALAS2/HMOX1",2
"GO:0048806","GO:0048806","genitalia development","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"BMP6/TP63",2
"GO:0050919","GO:0050919","negative chemotaxis","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"ITGB3/FLRT2",2
"GO:0071470","GO:0071470","cellular response to osmotic stress","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"NLRP3/PTGS2",2
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"NTF3/WASF1",2
"GO:2000515","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","2/515","49/21069",0.337500731725563,0.503912629740423,0.360530489748053,"HLX/BCL6",2
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","3/515","84/21069",0.337915730349912,0.504369709636322,0.360857513182269,"GDNF/ZFP36/SLC11A1",3
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","4/515","121/21069",0.343109858065605,0.505456963844404,0.361635402580124,"SOD2/PPIF/MMP9/PLAUR",4
"GO:0120034","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","4/515","121/21069",0.343109858065605,0.505456963844404,0.361635402580124,"CLRN1/CDC42EP3/RAC2/RIPOR2",4
"GO:0001765","GO:0001765","membrane raft assembly","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"CAV1",1
"GO:0001767","GO:0001767","establishment of lymphocyte polarity","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"RIPOR2",1
"GO:0002091","GO:0002091","negative regulation of receptor internalization","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"SDCBP",1
"GO:0002730","GO:0002730","regulation of dendritic cell cytokine production","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"TLR4",1
"GO:0002774","GO:0002774","Fc receptor mediated inhibitory signaling pathway","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"LILRB2",1
"GO:0002903","GO:0002903","negative regulation of B cell apoptotic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"BCL6",1
"GO:0006527","GO:0006527","arginine catabolic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MIR21",1
"GO:0009404","GO:0009404","toxin metabolic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"FMO2",1
"GO:0010763","GO:0010763","positive regulation of fibroblast migration","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ITGB3",1
"GO:0030202","GO:0030202","heparin metabolic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"CSGALNACT1",1
"GO:0033623","GO:0033623","regulation of integrin activation","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"PLEK",1
"GO:0034349","GO:0034349","glial cell apoptotic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"CCL2",1
"GO:0034638","GO:0034638","phosphatidylcholine catabolic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"LIPC",1
"GO:0036065","GO:0036065","fucosylation","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"FUT7",1
"GO:0043320","GO:0043320","natural killer cell degranulation","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"FCGR3A",1
"GO:0043508","GO:0043508","negative regulation of JUN kinase activity","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"SFRP2",1
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ACSL1",1
"GO:0045475","GO:0045475","locomotor rhythm","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"EGR1",1
"GO:0045869","GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"APOBEC3A",1
"GO:0045989","GO:0045989","positive regulation of striated muscle contraction","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"RGS2",1
"GO:0048291","GO:0048291","isotype switching to IgG isotypes","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"PTPRC",1
"GO:0048311","GO:0048311","mitochondrion distribution","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"LRRK2",1
"GO:0051014","GO:0051014","actin filament severing","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"GMFG",1
"GO:0060026","GO:0060026","convergent extension","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"SFRP2",1
"GO:0060088","GO:0060088","auditory receptor cell stereocilium organization","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"CLRN1",1
"GO:0070071","GO:0070071","proton-transporting two-sector ATPase complex assembly","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ATP6V1B1",1
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ADAM8",1
"GO:0071732","GO:0071732","cellular response to nitric oxide","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MMP3",1
"GO:0097468","GO:0097468","programmed cell death in response to reactive oxygen species","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MIR21",1
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"GHSR",1
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"GHSR",1
"GO:0110156","GO:0110156","methylguanosine-cap decapping","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ZFP36",1
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ZFP36",1
"GO:1901163","GO:1901163","regulation of trophoblast cell migration","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"ITGB3",1
"GO:1901668","GO:1901668","regulation of superoxide dismutase activity","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MIR21",1
"GO:1902018","GO:1902018","negative regulation of cilium assembly","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"TBC1D7",1
"GO:1902166","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"CD44",1
"GO:1902514","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MIR21",1
"GO:1903541","GO:1903541","regulation of exosomal secretion","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"SDCBP",1
"GO:1903960","GO:1903960","negative regulation of anion transmembrane transport","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"RGS2",1
"GO:1904683","GO:1904683","regulation of metalloendopeptidase activity","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"MIR21",1
"GO:2000343","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","1/515","17/21069",0.343520731230516,0.505456963844404,0.361635402580124,"TLR4",1
"GO:0009100","GO:0009100","glycoprotein metabolic process","12/515","424/21069",0.343553632451118,0.505456963844404,0.361635402580124,"MGAT4D/ST6GALNAC3/CHST15/FUT7/LEP/CSGALNACT2/PTX3/CSGALNACT1/BMP2/HS3ST3B1/HBEGF/HIF1A",12
"GO:0001707","GO:0001707","mesoderm formation","3/515","85/21069",0.344620835004731,0.506383865707872,0.362298565920476,"ITGB3/SFRP2/INHBA",3
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","3/515","85/21069",0.344620835004731,0.506383865707872,0.362298565920476,"CR1/BCL6/PTPRC",3
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","3/515","85/21069",0.344620835004731,0.506383865707872,0.362298565920476,"CR1/BCL6/PTPRC",3
"GO:0015807","GO:0015807","L-amino acid transport","3/515","85/21069",0.344620835004731,0.506383865707872,0.362298565920476,"SLC7A5/NTSR1/SLC11A1",3
"GO:0006195","GO:0006195","purine nucleotide catabolic process","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"PDE2A/PDE4B",2
"GO:0007622","GO:0007622","rhythmic behavior","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"ADORA2A/EGR1",2
"GO:0018208","GO:0018208","peptidyl-proline modification","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"PPIF/FKBP5",2
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"IL1B/PTGS2",2
"GO:0051125","GO:0051125","regulation of actin nucleation","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"GMFG/WASF1",2
"GO:0120009","GO:0120009","intermembrane lipid transfer","2/515","50/21069",0.346438178414488,0.508087394933309,0.363517376860507,"APOA2/GRAMD1A",2
"GO:0051656","GO:0051656","establishment of organelle localization","13/515","464/21069",0.347420947799793,0.509367484543178,0.364433232718704,"LRRK2/CD300A/SDCBP/RAC2/ADGRE2/NR4A3/LMNB1/WASF1/LIN7A/HIF1A/HMOX1/GAB2/FGR",13
"GO:0032410","GO:0032410","negative regulation of transporter activity","4/515","122/21069",0.34866932641863,0.510874443168094,0.36551140480451,"APOA2/PPIF/CAV1/MMP9",4
"GO:0060291","GO:0060291","long-term synaptic potentiation","4/515","122/21069",0.34866932641863,0.510874443168094,0.36551140480451,"MME/LILRB2/ADORA2A/TYROBP",4
"GO:0046467","GO:0046467","membrane lipid biosynthetic process","5/515","160/21069",0.353460161997404,0.517730297355035,0.370416510018745,"ST6GALNAC3/PNPLA1/ALOX12B/PLPP3/P2RX1",5
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","2/515","51/21069",0.35533543860974,0.517995395170012,0.370606177511529,"BMP6/HIF1A",2
"GO:0018198","GO:0018198","peptidyl-cysteine modification","2/515","51/21069",0.35533543860974,0.517995395170012,0.370606177511529,"S100A9/S100A8",2
"GO:0032964","GO:0032964","collagen biosynthetic process","2/515","51/21069",0.35533543860974,0.517995395170012,0.370606177511529,"IL6/INHBA",2
"GO:1990089","GO:1990089","response to nerve growth factor","2/515","51/21069",0.35533543860974,0.517995395170012,0.370606177511529,"NTF3/WASF1",2
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation","2/515","51/21069",0.35533543860974,0.517995395170012,0.370606177511529,"PTPRC/TP63",2
"GO:0048332","GO:0048332","mesoderm morphogenesis","3/515","87/21069",0.358011242117416,0.517995395170012,0.370606177511529,"ITGB3/SFRP2/INHBA",3
"GO:0140056","GO:0140056","organelle localization by membrane tethering","3/515","87/21069",0.358011242117416,0.517995395170012,0.370606177511529,"RAB8B/STX11/PLEK",3
"GO:0001956","GO:0001956","positive regulation of neurotransmitter secretion","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ADORA2A",1
"GO:0001991","GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"SUCNR1",1
"GO:0002031","GO:0002031","G protein-coupled receptor internalization","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ADM",1
"GO:0002371","GO:0002371","dendritic cell cytokine production","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"TLR4",1
"GO:0003128","GO:0003128","heart field specification","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"BMP2",1
"GO:0006089","GO:0006089","lactate metabolic process","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"HIF1A",1
"GO:0006595","GO:0006595","polyamine metabolic process","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"NNMT",1
"GO:0010522","GO:0010522","regulation of calcium ion transport into cytosol","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"CAV1",1
"GO:0016114","GO:0016114","terpenoid biosynthetic process","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ALDH1A2",1
"GO:0030322","GO:0030322","stabilization of membrane potential","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"KCNK15",1
"GO:0032688","GO:0032688","negative regulation of interferon-beta production","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"SIRPA",1
"GO:0032769","GO:0032769","negative regulation of monooxygenase activity","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"CAV1",1
"GO:0033189","GO:0033189","response to vitamin A","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ALDH1A2",1
"GO:0035067","GO:0035067","negative regulation of histone acetylation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"SPI1",1
"GO:0042753","GO:0042753","positive regulation of circadian rhythm","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ADORA2A",1
"GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"TNFSF8",1
"GO:0043589","GO:0043589","skin morphogenesis","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"TP63",1
"GO:0045602","GO:0045602","negative regulation of endothelial cell differentiation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ZEB1",1
"GO:0045945","GO:0045945","positive regulation of transcription by RNA polymerase III","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"INHBA",1
"GO:0048486","GO:0048486","parasympathetic nervous system development","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"GDNF",1
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"HLX",1
"GO:0048875","GO:0048875","chemical homeostasis within a tissue","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"LPCAT1",1
"GO:0050802","GO:0050802","circadian sleep/wake cycle, sleep","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ADORA2A",1
"GO:0050910","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"HPN",1
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"LRRK2",1
"GO:0051969","GO:0051969","regulation of transmission of nerve impulse","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"GHSR",1
"GO:0055089","GO:0055089","fatty acid homeostasis","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"DGAT2",1
"GO:0060123","GO:0060123","regulation of growth hormone secretion","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"GHSR",1
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"HIF1A",1
"GO:0061158","GO:0061158","3'-UTR-mediated mRNA destabilization","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ZFP36",1
"GO:0061450","GO:0061450","trophoblast cell migration","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ITGB3",1
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"HK3",1
"GO:0071318","GO:0071318","cellular response to ATP","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"PTGS2",1
"GO:0071871","GO:0071871","response to epinephrine","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"PDE4B",1
"GO:0072189","GO:0072189","ureter development","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ALDH1A2",1
"GO:0072224","GO:0072224","metanephric glomerulus development","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"EGR1",1
"GO:0090336","GO:0090336","positive regulation of brown fat cell differentiation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"PTGS2",1
"GO:0099170","GO:0099170","postsynaptic modulation of chemical synaptic transmission","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"GHSR",1
"GO:1900037","GO:1900037","regulation of cellular response to hypoxia","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"MIR21",1
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"FAP",1
"GO:1900227","GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"TLR4",1
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"TYROBP",1
"GO:1901856","GO:1901856","negative regulation of cellular respiration","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"PPIF",1
"GO:1902001","GO:1902001","fatty acid transmembrane transport","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"ACSL1",1
"GO:1903236","GO:1903236","regulation of leukocyte tethering or rolling","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"FUT7",1
"GO:1990822","GO:1990822","basic amino acid transmembrane transport","1/515","18/21069",0.359580337130967,0.517995395170012,0.370606177511529,"SLC11A1",1
"GO:0072009","GO:0072009","nephron epithelium development","4/515","124/21069",0.359790455786121,0.517995395170012,0.370606177511529,"GDNF/BMP2/HS3ST3B1/TMEM59L",4
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","4/515","124/21069",0.359790455786121,0.517995395170012,0.370606177511529,"HTRA3/SFRP2/TNFAIP6/IL12B",4
"GO:0007265","GO:0007265","Ras protein signal transduction","11/515","392/21069",0.363621287128918,0.522865907533844,0.374090845496058,"CSF1/RASGRP4/CAVIN4/CDC42EP3/DOK3/GPR65/SDCBP/RAC2/BCL6/WASF1/RIPOR2",11
"GO:0048469","GO:0048469","cell maturation","6/515","200/21069",0.36414939973295,0.522865907533844,0.374090845496058,"LRRK2/SPINK1/SLC22A14/EREG/HIF1A/EDN1",6
"GO:0010043","GO:0010043","response to zinc ion","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"S100A8/SOD2",2
"GO:0032007","GO:0032007","negative regulation of TOR signaling","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"TBC1D7/HIF1A",2
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"GDNF/MMP9",2
"GO:0048066","GO:0048066","developmental pigmentation","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"ZEB2/SOD2",2
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"CCL3/CCL4",2
"GO:0090102","GO:0090102","cochlea development","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"ZEB1/HPN",2
"GO:1903214","GO:1903214","regulation of protein targeting to mitochondrion","2/515","52/21069",0.364189139566526,0.522865907533844,0.374090845496058,"LRRK2/RAC2",2
"GO:0042440","GO:0042440","pigment metabolic process","3/515","88/21069",0.364692839755944,0.523264765125205,0.37437621306628,"ZEB2/ALAS2/HMOX1",3
"GO:2000736","GO:2000736","regulation of stem cell differentiation","3/515","88/21069",0.364692839755944,0.523264765125205,0.37437621306628,"GDNF/ZFP36/OSM",3
"GO:0031345","GO:0031345","negative regulation of cell projection organization","6/515","201/21069",0.368507621147887,0.528574553801288,0.378175166692096,"FLNA/LRRK2/DENND5A/TBC1D7/KLK8/SPP1",6
"GO:0006805","GO:0006805","xenobiotic metabolic process","4/515","126/21069",0.370906961336759,0.529230787776451,0.378644677362183,"SULT1B1/S100A12/ACSL1/FMO2",4
"GO:0042303","GO:0042303","molting cycle","4/515","126/21069",0.370906961336759,0.529230787776451,0.378644677362183,"EDAR/INHBA/PTGS2/TP63",4
"GO:0042633","GO:0042633","hair cycle","4/515","126/21069",0.370906961336759,0.529230787776451,0.378644677362183,"EDAR/INHBA/PTGS2/TP63",4
"GO:0006094","GO:0006094","gluconeogenesis","3/515","89/21069",0.371362980260446,0.529230787776451,0.378644677362183,"LEP/NNMT/DGAT2",3
"GO:0021954","GO:0021954","central nervous system neuron development","3/515","89/21069",0.371362980260446,0.529230787776451,0.378644677362183,"LEP/EPHB1/SCN1B",3
"GO:0097061","GO:0097061","dendritic spine organization","3/515","89/21069",0.371362980260446,0.529230787776451,0.378644677362183,"LRRK2/EPHB1/NEDD9",3
"GO:0043583","GO:0043583","ear development","7/515","240/21069",0.371830806203741,0.529230787776451,0.378644677362183,"CLRN1/ZEB1/BMP2/ATP6V1B1/LIN7A/HPN/EDN1",7
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","13/515","473/21069",0.372815502651054,0.529230787776451,0.378644677362183,"MIR223/PDE2A/PDE4B/UPP1/ST20/GDNF/CDA/IL6/APOBEC3A/ZFP36/UPB1/TNFRSF1B/SLC11A1",13
"GO:0035303","GO:0035303","regulation of dephosphorylation","5/515","164/21069",0.372867412237204,0.529230787776451,0.378644677362183,"CD300A/LILRB2/BMP2/PLEK/PTPRC",5
"GO:0006006","GO:0006006","glucose metabolic process","6/515","202/21069",0.372868006687686,0.529230787776451,0.378644677362183,"LEP/IGF2/NNMT/HK3/DGAT2/TKTL1",6
"GO:0030850","GO:0030850","prostate gland development","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"ALOX15B/TP63",2
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"TP63/CD44",2
"GO:0043268","GO:0043268","positive regulation of potassium ion transport","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"MIR21/FLNA",2
"GO:0043392","GO:0043392","negative regulation of DNA binding","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"NFKBIA/HMOX1",2
"GO:0055081","GO:0055081","anion homeostasis","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"ATP6V1B1/TBXAS1",2
"GO:0098751","GO:0098751","bone cell development","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"FLNA/TYROBP",2
"GO:1902116","GO:1902116","negative regulation of organelle assembly","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"LRRK2/TBC1D7",2
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","2/515","53/21069",0.372996096763391,0.529230787776451,0.378644677362183,"KCNJ15/ABCC9",2
"GO:0000712","GO:0000712","resolution of meiotic recombination intermediates","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"SHOC1",1
"GO:0002093","GO:0002093","auditory receptor cell morphogenesis","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"CLRN1",1
"GO:0003417","GO:0003417","growth plate cartilage development","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"COL27A1",1
"GO:0006625","GO:0006625","protein targeting to peroxisome","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"RAB8B",1
"GO:0007213","GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"HRH4",1
"GO:0007567","GO:0007567","parturition","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"EDN1",1
"GO:0007625","GO:0007625","grooming behavior","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"SLITRK5",1
"GO:0010544","GO:0010544","negative regulation of platelet activation","1/515","19/21069",0.375247817363618,0.529230787776451,0.378644677362183,"THBD",1
