"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099024","GO:0099024","plasma membrane invagination","2/981","132/21069",0.986438628715417,0.999999894544196,0.992232543098349,"APPL2/ALOX15",2
"GO:0043434","GO:0043434","response to peptide hormone","12/981","442/21069",0.986523772035228,0.999999894544196,0.992232543098349,"EIF2B3/NUDC/EEF2K/IGFBP5/CCN2/CRY2/CAT/DNAI1/APPL2/UMODL1/CPEB1/SRD5A2",12
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","4/981","203/21069",0.986562884707103,0.999999894544196,0.992232543098349,"CD38/NFATC2/IGFBP2/MPL",4
"GO:0033673","GO:0033673","negative regulation of kinase activity","6/981","267/21069",0.986620340786824,0.999999894544196,0.992232543098349,"GSTP1/DUSP19/PKIG/SMYD3/NF1/CEP43",6
"GO:0044000","GO:0044000","movement in host","5/981","236/21069",0.98678433772313,0.999999894544196,0.992232543098349,"CDHR3/FCN3/DYNLT1/SIVA1/JPT2",5
"GO:0043547","GO:0043547","positive regulation of GTPase activity","8/981","328/21069",0.986843842305618,0.999999894544196,0.992232543098349,"ADRB1/PIN1/FOXJ1/RALGPS1/BCAS3/CCDC125/NF1/TBC1D8",8
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","2/981","133/21069",0.986988631836664,0.999999894544196,0.992232543098349,"ZBTB20/SETD4",2
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","2/981","133/21069",0.986988631836664,0.999999894544196,0.992232543098349,"MYB/RORC",2
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","4/981","204/21069",0.987022526925792,0.999999894544196,0.992232543098349,"SLC4A8/SHANK2/FAM107A/NF1",4
"GO:0032890","GO:0032890","regulation of organic acid transport","1/981","91/21069",0.987072684192821,0.999999894544196,0.992232543098349,"GRM7",1
"GO:0043537","GO:0043537","negative regulation of blood vessel endothelial cell migration","1/981","91/21069",0.987072684192821,0.999999894544196,0.992232543098349,"MAP2K5",1
"GO:0048864","GO:0048864","stem cell development","1/981","91/21069",0.987072684192821,0.999999894544196,0.992232543098349,"MSI2",1
"GO:0006913","GO:0006913","nucleocytoplasmic transport","9/981","358/21069",0.987074284564376,0.999999894544196,0.992232543098349,"ANKRD54/DNAJC27/CRY2/APPL2/IFI27/PKIG/UPF3A/NF1/NUP62CL",9
"GO:0051169","GO:0051169","nuclear transport","9/981","358/21069",0.987074284564376,0.999999894544196,0.992232543098349,"ANKRD54/DNAJC27/CRY2/APPL2/IFI27/PKIG/UPF3A/NF1/NUP62CL",9
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","3/981","170/21069",0.987104632797704,0.999999894544196,0.992232543098349,"C1QTNF3/UACA/NLRC3",3
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","3/981","170/21069",0.987104632797704,0.999999894544196,0.992232543098349,"ADGRB2/AMOT/NF1",3
"GO:0050727","GO:0050727","regulation of inflammatory response","14/981","500/21069",0.987304853373745,0.999999894544196,0.992232543098349,"LETMD1/C1QTNF3/GSTP1/SETD6/MDK/PROC/SOD1/SCGB1A1/ENPP3/ACE/ALOX15/KLKB1/NLRC3/SETD4",14
"GO:0065004","GO:0065004","protein-DNA complex assembly","6/981","269/21069",0.987426035822864,0.999999894544196,0.992232543098349,"TRAPPC12/CENPS/SMYD3/NAP1L4/H2BC15/GTF2H5",6
"GO:0030316","GO:0030316","osteoclast differentiation","2/981","134/21069",0.987516887803864,0.999999894544196,0.992232543098349,"TMEM178A/NF1",2
"GO:1901343","GO:1901343","negative regulation of vasculature development","3/981","171/21069",0.987580551500854,0.999999894544196,0.992232543098349,"ADGRB2/AMOT/NF1",3
"GO:0002312","GO:0002312","B cell activation involved in immune response","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"KMT5C",1
"GO:0002637","GO:0002637","regulation of immunoglobulin production","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"KMT5C",1
"GO:0006446","GO:0006446","regulation of translational initiation","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"PAIP2B",1
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"CAT",1
"GO:0032370","GO:0032370","positive regulation of lipid transport","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"CES1",1
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","1/981","92/21069",0.98767720782743,0.999999894544196,0.992232543098349,"FCN3",1
"GO:0070661","GO:0070661","leukocyte proliferation","12/981","446/21069",0.987805757586886,0.999999894544196,0.992232543098349,"CD38/GSTP1/IL5RA/NFATC2/IGFBP2/MPL/FOXJ1/SCGB1A1/ENPP3/IL34/ACE/NF1",12
"GO:1903046","GO:1903046","meiotic cell cycle process","5/981","239/21069",0.988022658236367,0.999999894544196,0.992232543098349,"TRIP13/ZCWPW1/MAEL/CENPS/MAPK15",5
"GO:0006413","GO:0006413","translational initiation","2/981","135/21069",0.988024226629163,0.999999894544196,0.992232543098349,"EIF2B3/PAIP2B",2
"GO:0051224","GO:0051224","negative regulation of protein transport","2/981","135/21069",0.988024226629163,0.999999894544196,0.992232543098349,"PKIG/NF1",2
"GO:0010821","GO:0010821","regulation of mitochondrion organization","3/981","172/21069",0.988039566405289,0.999999894544196,0.992232543098349,"ATP5IF1/SLC25A4/STOX1",3
"GO:0050868","GO:0050868","negative regulation of T cell activation","3/981","172/21069",0.988039566405289,0.999999894544196,0.992232543098349,"MDK/FOXJ1/SCGB1A1",3
"GO:0045921","GO:0045921","positive regulation of exocytosis","1/981","93/21069",0.98825348942734,0.999999894544196,0.992232543098349,"SLC4A8",1
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","1/981","93/21069",0.98825348942734,0.999999894544196,0.992232543098349,"MYB",1
"GO:1902600","GO:1902600","proton transmembrane transport","3/981","173/21069",0.988482246405966,0.999999894544196,0.992232543098349,"SLC46A1/ATP6V0A4/SLC25A4",3
"GO:0007265","GO:0007265","Ras protein signal transduction","10/981","392/21069",0.988708886910385,0.999999894544196,0.992232543098349,"CELSR1/ROPN1B/CTNNAL1/RAB9B/RALGPS1/PLCE1/ABI2/CCDC125/PLEKHG7/NF1",10
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","1/981","94/21069",0.988802847115735,0.999999894544196,0.992232543098349,"APCDD1",1
"GO:0097530","GO:0097530","granulocyte migration","3/981","174/21069",0.98890914277715,0.999999894544196,0.992232543098349,"MDK/IL34/UMODL1",3
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","3/981","174/21069",0.98890914277715,0.999999894544196,0.992232543098349,"GSTP1/MAP2K5/NF1",3
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","2/981","137/21069",0.988979323687416,0.999999894544196,0.992232543098349,"ZBTB20/SETD4",2
"GO:0032456","GO:0032456","endocytic recycling","1/981","95/21069",0.989326537555757,0.999999894544196,0.992232543098349,"ATP9A",1
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","2/981","138/21069",0.98942859568547,0.999999894544196,0.992232543098349,"BCAS3/CIB1",2
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","2/981","138/21069",0.98942859568547,0.999999894544196,0.992232543098349,"MIPEP/ATP5IF1",2
"GO:0032615","GO:0032615","interleukin-12 production","1/981","96/21069",0.9898257588134,0.999999894544196,0.992232543098349,"MDK",1
"GO:0032655","GO:0032655","regulation of interleukin-12 production","1/981","96/21069",0.9898257588134,0.999999894544196,0.992232543098349,"MDK",1
"GO:0045069","GO:0045069","regulation of viral genome replication","1/981","96/21069",0.9898257588134,0.999999894544196,0.992232543098349,"PPIE",1
"GO:0006909","GO:0006909","phagocytosis","8/981","337/21069",0.989836294477799,0.999999894544196,0.992232543098349,"LETMD1/TUSC2/APPL2/SOD1/FCN3/ALOX15/TUB/FER1L5",8
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","4/981","211/21069",0.989845168016828,0.999999894544196,0.992232543098349,"PFN2/CCN2/ABI2/ALOX15",4
"GO:0043491","GO:0043491","protein kinase B signaling","5/981","244/21069",0.989845879416463,0.999999894544196,0.992232543098349,"MT3/IGFBP5/STOX1/TNFAIP8L3/CIB1",5
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","5/981","244/21069",0.989845879416463,0.999999894544196,0.992232543098349,"USP13/HSPBP1/DET1/OAZ3/SH3RF3",5
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","4/981","212/21069",0.990197034276303,0.999999894544196,0.992232543098349,"IGFBP5/STOX1/TNFAIP8L3/CIB1",4
"GO:0016050","GO:0016050","vesicle organization","9/981","368/21069",0.990200683822429,0.999999894544196,0.992232543098349,"AP3M2/RFX2/TMEM9/TRAPPC2L/STX8/TRAPPC12/MAPK15/AQP1/FER1L5",9
"GO:0048732","GO:0048732","gland development","13/981","483/21069",0.990236513726863,0.999999894544196,0.992232543098349,"ATP2C2/ACAT1/RPGRIP1L/COBL/MDK/IGFBP5/WLS/CCDC40/SOD1/DNAAF1/MGMT/CSMD1/NF1",13
"GO:0006405","GO:0006405","RNA export from nucleus","1/981","97/21069",0.990301653087183,0.999999894544196,0.992232543098349,"NUP62CL",1
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","1/981","97/21069",0.990301653087183,0.999999894544196,0.992232543098349,"APPL2",1
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","1/981","97/21069",0.990301653087183,0.999999894544196,0.992232543098349,"HMGN2",1
"GO:0006401","GO:0006401","RNA catabolic process","8/981","339/21069",0.990408437620227,0.999999894544196,0.992232543098349,"IGF2BP2/CIRBP/PNLDC1/SCGB1A1/SLFN13/UPF3A/TENT5C/NUDT16",8
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","5/981","246/21069",0.990498708712565,0.999999894544196,0.992232543098349,"SMARCE1/MDK/MYB/FOXJ1/SOD1",5
"GO:0010324","GO:0010324","membrane invagination","2/981","141/21069",0.990671818015415,0.999999894544196,0.992232543098349,"APPL2/ALOX15",2
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","2/981","141/21069",0.990671818015415,0.999999894544196,0.992232543098349,"GSTP1/TNFRSF19",2
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","2/981","141/21069",0.990671818015415,0.999999894544196,0.992232543098349,"PKIG/NF1",2
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","1/981","98/21069",0.99075530931079,0.999999894544196,0.992232543098349,"USP13",1
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","12/981","457/21069",0.990773389174985,0.999999894544196,0.992232543098349,"MNAT1/MAPRE3/MT3/MAP2K5/CALM2/IL34/ACE/DUSP19/NEK10/STOX1/FZD4/CIB1",12
"GO:0030216","GO:0030216","keratinocyte differentiation","3/981","179/21069",0.990824989820377,0.999999894544196,0.992232543098349,"IFT74/INTU/KRT8",3
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","4/981","214/21069",0.990866125967908,0.999999894544196,0.992232543098349,"GSTP1/SAMHD1/MAP2K5/SIGIRR",4
"GO:0007411","GO:0007411","axon guidance","5/981","248/21069",0.991111542717944,0.999999894544196,0.992232543098349,"VSTM2L/NTN5/TTC8/ATOH7/SLIT1",5
"GO:0007589","GO:0007589","body fluid secretion","1/981","99/21069",0.991187765634575,0.999999894544196,0.992232543098349,"AQP1",1
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","1/981","99/21069",0.991187765634575,0.999999894544196,0.992232543098349,"APPL2",1
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","1/981","99/21069",0.991187765634575,0.999999894544196,0.992232543098349,"CCDC125",1
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","1/981","99/21069",0.991187765634575,0.999999894544196,0.992232543098349,"DYRK3",1
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","6/981","281/21069",0.991378946929722,0.999999894544196,0.992232543098349,"IGF2BP2/MT3/CIRBP/MAP1A/TENT5C/ZKSCAN3",6
"GO:0097485","GO:0097485","neuron projection guidance","5/981","249/21069",0.99140368227211,0.999999894544196,0.992232543098349,"VSTM2L/NTN5/TTC8/ATOH7/SLIT1",5
"GO:0007032","GO:0007032","endosome organization","1/981","100/21069",0.991600011791585,0.999999894544196,0.992232543098349,"TMEM9",1
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","1/981","100/21069",0.991600011791585,0.999999894544196,0.992232543098349,"HEY1",1
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","1/981","100/21069",0.991600011791585,0.999999894544196,0.992232543098349,"NF1",1
"GO:0001649","GO:0001649","osteoblast differentiation","6/981","282/21069",0.991648871953315,0.999999894544196,0.992232543098349,"IFT80/IGFBP5/CAT/ATRAID/DNAI3/NF1",6
"GO:0032868","GO:0032868","response to insulin","6/981","282/21069",0.991648871953315,0.999999894544196,0.992232543098349,"EEF2K/CRY2/CAT/DNAI1/APPL2/CPEB1",6
"GO:0007041","GO:0007041","lysosomal transport","2/981","144/21069",0.991771848569221,0.999999894544196,0.992232543098349,"STX8/AP4M1",2
"GO:0070585","GO:0070585","protein localization to mitochondrion","2/981","144/21069",0.991771848569221,0.999999894544196,0.992232543098349,"MIPEP/ATP5IF1",2
"GO:0010594","GO:0010594","regulation of endothelial cell migration","5/981","251/21069",0.991960782694646,0.999999894544196,0.992232543098349,"MAP2K5/DNAJA4/BCAS3/CIB1/NF1",5
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","13/981","491/21069",0.992008175389056,0.999999894544196,0.992232543098349,"DNAJC10/GSTP1/CRY2/CALM2/DUSP19/PPP1R36/PKIG/CIB1/SMYD3/NF1/TRAF3IP1/CEP43/TMEM225B",13
"GO:0032869","GO:0032869","cellular response to insulin stimulus","4/981","218/21069",0.99207558105377,0.999999894544196,0.992232543098349,"EEF2K/DNAI1/APPL2/CPEB1",4
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","4/981","218/21069",0.99207558105377,0.999999894544196,0.992232543098349,"RALGPS1/PLCE1/CCDC125/NF1",4
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","4/981","218/21069",0.99207558105377,0.999999894544196,0.992232543098349,"MKS1/CELSR1/MDK/CSMD1",4
"GO:0010632","GO:0010632","regulation of epithelial cell migration","7/981","315/21069",0.99208737722219,0.999999894544196,0.992232543098349,"PFN2/EPB41L4B/MAP2K5/DNAJA4/BCAS3/CIB1/NF1",7
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","2/981","145/21069",0.992109528383545,0.999999894544196,0.992232543098349,"PASK/ZBTB20",2
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","2/981","145/21069",0.992109528383545,0.999999894544196,0.992232543098349,"APPL2/TKFC",2
"GO:0071621","GO:0071621","granulocyte chemotaxis","2/981","145/21069",0.992109528383545,0.999999894544196,0.992232543098349,"MDK/IL34",2
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","13/981","492/21069",0.992207294787141,0.999999894544196,0.992232543098349,"DNAJC10/GSTP1/CRY2/CALM2/DUSP19/PPP1R36/PKIG/CIB1/SMYD3/NF1/TRAF3IP1/CEP43/TMEM225B",13
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","3/981","184/21069",0.992419603153651,0.999999894544196,0.992232543098349,"EPB41L4B/BCAS3/CIB1",3
"GO:0051168","GO:0051168","nuclear export","3/981","184/21069",0.992419603153651,0.999999894544196,0.992232543098349,"DNAJC27/IFI27/NUP62CL",3
"GO:1990266","GO:1990266","neutrophil migration","2/981","146/21069",0.992433643987443,0.999999894544196,0.992232543098349,"MDK/UMODL1",2
"GO:0007162","GO:0007162","negative regulation of cell adhesion","9/981","378/21069",0.992608956404871,0.999999894544196,0.992232543098349,"MDK/EPCAM/FOXJ1/MAP2K5/BCAS3/SCGB1A1/FAM107A/FZD4/NF1",9
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","3/981","185/21069",0.992704677213109,0.999999894544196,0.992232543098349,"IL20RA/NME5/SOD1",3
"GO:0046165","GO:0046165","alcohol biosynthetic process","2/981","147/21069",0.99274472471339,0.999999894544196,0.992232543098349,"SOD1/CES1",2
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","2/981","148/21069",0.993043280074556,0.999999894544196,0.992232543098349,"MDK/IL34",2
"GO:0050684","GO:0050684","regulation of mRNA processing","2/981","148/21069",0.993043280074556,0.999999894544196,0.992232543098349,"CIRBP/CPEB1",2
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","1/981","104/21069",0.993065118235198,0.999999894544196,0.992232543098349,"IL5RA",1
"GO:0007596","GO:0007596","blood coagulation","5/981","256/21069",0.993207009027297,0.999999894544196,0.992232543098349,"PROC/MPL/SCUBE1/KLKB1/PROS1",5
"GO:0007498","GO:0007498","mesoderm development","2/981","149/21069",0.993329800460391,0.999999894544196,0.992232543098349,"WLS/IRX3",2
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","2/981","149/21069",0.993329800460391,0.999999894544196,0.992232543098349,"MYB/RORC",2
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","1/981","105/21069",0.99338961711482,0.999999894544196,0.992232543098349,"MYB",1
"GO:0042326","GO:0042326","negative regulation of phosphorylation","10/981","412/21069",0.993455871521662,0.999999894544196,0.992232543098349,"DNAJC10/GSTP1/CALM2/DUSP19/PKIG/CIB1/SMYD3/NF1/TRAF3IP1/CEP43",10
"GO:0060537","GO:0060537","muscle tissue development","11/981","442/21069",0.993576158110049,0.999999894544196,0.992232543098349,"LUC7L/CBY1/IGFBP5/POPDC2/PARP2/TNNI3/HCN4/AKAP6/HEY1/IRX3/NF1",11
"GO:0010212","GO:0010212","response to ionizing radiation","2/981","150/21069",0.993604757810488,0.999999894544196,0.992232543098349,"MGMT/GTF2H5",2
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","8/981","353/21069",0.993643205773013,0.999999894544196,0.992232543098349,"RP1/CRY2/GRK4/PIERCE1/MGMT/RUVBL2/AQP1/GTF2H5",8
"GO:0104004","GO:0104004","cellular response to environmental stimulus","8/981","353/21069",0.993643205773013,0.999999894544196,0.992232543098349,"RP1/CRY2/GRK4/PIERCE1/MGMT/RUVBL2/AQP1/GTF2H5",8
"GO:0016575","GO:0016575","histone deacetylation","1/981","106/21069",0.993698946708903,0.999999894544196,0.992232543098349,"TADA2A",1
"GO:0030512","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","1/981","106/21069",0.993698946708903,0.999999894544196,0.992232543098349,"PIN1",1
"GO:2000772","GO:2000772","regulation of cellular senescence","1/981","106/21069",0.993698946708903,0.999999894544196,0.992232543098349,"ZKSCAN3",1
"GO:0050852","GO:0050852","T cell receptor signaling pathway","3/981","189/21069",0.99374472881754,0.999999894544196,0.992232543098349,"EIF2B3/SKAP1/CACNB3",3
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","2/981","151/21069",0.993868606267236,0.999999894544196,0.992232543098349,"PNLDC1/UPF3A",2
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","2/981","151/21069",0.993868606267236,0.999999894544196,0.992232543098349,"MDK/IL34",2
"GO:0090150","GO:0090150","establishment of protein localization to membrane","6/981","292/21069",0.993941955554,0.999999894544196,0.992232543098349,"BBS2/ANK3/GET1/CIB1/COLQ/TTC9-DT",6
"GO:0042594","GO:0042594","response to starvation","4/981","226/21069",0.994050218762042,0.999999894544196,0.992232543098349,"ACAT1/ULK2/LRP11/BCAS3",4
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","2/981","152/21069",0.994121782807773,0.999999894544196,0.992232543098349,"UNC93B1/APPL2",2
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","3/981","191/21069",0.994209389759921,0.999999894544196,0.992232543098349,"MDK/FOXJ1/SCGB1A1",3
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","4/981","227/21069",0.994260901594309,0.999999894544196,0.992232543098349,"AP2B1/SLC4A8/PFN2/AP3M2",4
"GO:0050817","GO:0050817","coagulation","5/981","261/21069",0.994267511614673,0.999999894544196,0.992232543098349,"PROC/MPL/SCUBE1/KLKB1/PROS1",5
"GO:0010506","GO:0010506","regulation of autophagy","9/981","387/21069",0.994290010800464,0.999999894544196,0.992232543098349,"USP13/ULK2/MT3/SLC25A4/FBXL2/DRAM2/FYCO1/MAPK15/ZKSCAN3",9
"GO:0015850","GO:0015850","organic hydroxy compound transport","7/981","326/21069",0.994362996943852,0.999999894544196,0.992232543098349,"GPM6B/MAOB/SLC27A5/SYT17/MAPK15/CES1/AQP1",7
"GO:0061025","GO:0061025","membrane fusion","3/981","192/21069",0.994428996922948,0.999999894544196,0.992232543098349,"ROPN1B/STX8/FER1L5",3
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","4/981","228/21069",0.994464397729151,0.999999894544196,0.992232543098349,"SMARCE1/MDK/MYB/IL34",4
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","4/981","228/21069",0.994464397729151,0.999999894544196,0.992232543098349,"SMARCE1/MDK/MYB/IL34",4
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/981","193/21069",0.994640519773307,0.999999894544196,0.992232543098349,"MNAT1/IGFBP5/NF1",3
"GO:0050729","GO:0050729","positive regulation of inflammatory response","3/981","193/21069",0.994640519773307,0.999999894544196,0.992232543098349,"MDK/ACE/SETD4",3
"GO:0007599","GO:0007599","hemostasis","5/981","263/21069",0.994645710701828,0.999999894544196,0.992232543098349,"PROC/MPL/SCUBE1/KLKB1/PROS1",5
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","5/981","263/21069",0.994645710701828,0.999999894544196,0.992232543098349,"MDK/EPCAM/FOXJ1/MAP2K5/SCGB1A1",5
"GO:0048863","GO:0048863","stem cell differentiation","5/981","263/21069",0.994645710701828,0.999999894544196,0.992232543098349,"SETD6/EPCAM/MSI2/ACE/BBS12",5
"GO:0051701","GO:0051701","biological process involved in interaction with host","5/981","263/21069",0.994645710701828,0.999999894544196,0.992232543098349,"CDHR3/FCN3/DYNLT1/SIVA1/JPT2",5
"GO:1904019","GO:1904019","epithelial cell apoptotic process","2/981","155/21069",0.994821405934545,0.999999894544196,0.992232543098349,"MDK/UMODL1",2
"GO:0002040","GO:0002040","sprouting angiogenesis","3/981","194/21069",0.994844244324748,0.999999894544196,0.992232543098349,"MAP2K5/CIB1/PARVA",3
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","6/981","297/21069",0.994850178407777,0.999999894544196,0.992232543098349,"CD38/EIF2B3/NFATC2/SKAP1/CACNB3/KLHL6",6
"GO:0017157","GO:0017157","regulation of exocytosis","4/981","230/21069",0.994850755432475,0.999999894544196,0.992232543098349,"SLC4A8/ATP9A/PFN2/SYT17",4
"GO:0006354","GO:0006354","DNA-templated transcription elongation","5/981","265/21069",0.994999953652645,0.999999894544196,0.992232543098349,"TRIP13/ELP2/SKIC8/PSIP1/GTF2H5",5
"GO:0043588","GO:0043588","skin development","7/981","330/21069",0.995024418234107,0.999999894544196,0.992232543098349,"IFT74/IGFBP5/TNFRSF19/APCDD1/INTU/KRT8/NF1",7
"GO:0045824","GO:0045824","negative regulation of innate immune response","2/981","156/21069",0.995035942278608,0.999999894544196,0.992232543098349,"SAMHD1/NLRC3",2
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","3/981","195/21069",0.995040447028242,0.999999894544196,0.992232543098349,"MDK/ATP5IF1/NF1",3
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","1/981","111/21069",0.995041725325945,0.999999894544196,0.992232543098349,"STOX1",1
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","1/981","111/21069",0.995041725325945,0.999999894544196,0.992232543098349,"NME5",1
"GO:0019058","GO:0019058","viral life cycle","9/981","392/21069",0.995060873843197,0.999999894544196,0.992232543098349,"PPIE/CDHR3/FCN3/DYNLT1/FBXL2/NFIA/IFI27/SIVA1/JPT2",9
"GO:0010631","GO:0010631","epithelial cell migration","9/981","393/21069",0.995202750123126,0.999999894544196,0.992232543098349,"PFN2/EPB41L4B/AMOT/MAP2K5/DNAJA4/BCAS3/WDPCP/CIB1/NF1",9
"GO:0072594","GO:0072594","establishment of protein localization to organelle","12/981","482/21069",0.995204909435308,0.999999894544196,0.992232543098349,"MIPEP/CRY2/ATP5IF1/APPL2/WRAP53/PKIG/RUVBL2/NF1/NUP62CL/NEURL1B/AP4M1/TTC9-DT",12
"GO:0031396","GO:0031396","regulation of protein ubiquitination","4/981","232/21069",0.995211073717305,0.999999894544196,0.992232543098349,"PIN1/HSPBP1/FAM107A/CENPS",4
"GO:0045766","GO:0045766","positive regulation of angiogenesis","3/981","196/21069",0.995229395064548,0.999999894544196,0.992232543098349,"MDK/DDAH1/AQP1",3
"GO:1904018","GO:1904018","positive regulation of vasculature development","3/981","196/21069",0.995229395064548,0.999999894544196,0.992232543098349,"MDK/DDAH1/AQP1",3
"GO:0032147","GO:0032147","activation of protein kinase activity","2/981","157/21069",0.995241754846891,0.999999894544196,0.992232543098349,"MT3/DUSP19",2
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/981","233/21069",0.995381995598885,0.999999894544196,0.992232543098349,"MKS1/CELSR1/MDK/CSMD1",4
"GO:0030100","GO:0030100","regulation of endocytosis","4/981","233/21069",0.995381995598885,0.999999894544196,0.992232543098349,"WDR54/EEF2K/APPL2/ALOX15",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","3/981","197/21069",0.995411346629197,0.999999894544196,0.992232543098349,"MNAT1/IGFBP5/NF1",3
"GO:0016197","GO:0016197","endosomal transport","5/981","268/21069",0.995489521790171,0.999999894544196,0.992232543098349,"ATP9A/ALMS1/WASHC3/RAB9B/DPY30",5
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","1/981","113/21069",0.995495045268381,0.999999894544196,0.992232543098349,"GTF2H5",1
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","1/981","113/21069",0.995495045268381,0.999999894544196,0.992232543098349,"MDK",1
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","1/981","113/21069",0.995495045268381,0.999999894544196,0.992232543098349,"MYB",1
"GO:0035966","GO:0035966","response to topologically incorrect protein","3/981","198/21069",0.995586551210023,0.999999894544196,0.992232543098349,"DNAJC10/PACRG/SERP2",3
"GO:0090132","GO:0090132","epithelium migration","9/981","396/21069",0.995605605693015,0.999999894544196,0.992232543098349,"PFN2/EPB41L4B/AMOT/MAP2K5/DNAJA4/BCAS3/WDPCP/CIB1/NF1",9
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","1/981","114/21069",0.995705932870582,0.999999894544196,0.992232543098349,"CIRBP",1
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","2/981","160/21069",0.995810245602116,0.999999894544196,0.992232543098349,"ZBTB20/CES1",2
"GO:0030198","GO:0030198","extracellular matrix organization","8/981","367/21069",0.995827558069254,0.999999894544196,0.992232543098349,"GPM6B/COL16A1/KIF9/CCN2/POMT1/EGFLAM/NF1/COLQ",8
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","4/981","236/21069",0.995860192147032,0.999999894544196,0.992232543098349,"UNC93B1/APPL2/FCN3/TKFC",4
"GO:0043062","GO:0043062","extracellular structure organization","8/981","368/21069",0.995952599719184,0.999999894544196,0.992232543098349,"GPM6B/COL16A1/KIF9/CCN2/POMT1/EGFLAM/NF1/COLQ",8
