_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,1,0.0,-2.3534340695421134,GO:0008286,M01,1,0,GO Biological Processes,19,insulin receptor signaling pathway,19_GO:0050896 response to stimulus,-2.3534340695421134,6.028815580286168,4.120870336102857,30337,68,296,4,1.3513513513513513,0.6710947708185888,5595|5771|10458|10603,MAPK3|PTPN2|BAIAP2|SH2B2,-1.0704746240547602,0,175,0,0,-3.210175922345509,8.540822072072073,
0,1,0.0,-2.2279146408061945,GO:0032868,M01,1,0,GO Biological Processes,19,response to insulin,19_GO:0050896 response to stimulus,-2.342244623827077,2.4126289838360138,3.1983660985853746,30337,219,689,12,1.741654571843251,0.4983748575137901,133|1959|2353|3586|5590|5595|5771|10458|10603|56729|64506|376497,ADM|EGR2|FOS|IL10|PRKCZ|MAPK3|PTPN2|BAIAP2|SH2B2|RETN|CPEB1|SLC27A1,-0.9784604778741236,0,175,0,0,-3.210175922345509,8.540822072072073,
0,1,0.0,-2.2861328197874475,R-HSA-5663213,M01,1,0,Reactome Gene Sets,6,RHO GTPases Activate WASPs and WAVEs,,-2.2861328197874475,8.540822072072073,4.493753893254593,30337,36,296,3,1.0135135135135136,0.5821794492937632,5595|10458|147179,MAPK3|BAIAP2|WIPF2,-1.0205400783117495,0,175,0,0,-3.210175922345509,8.540822072072073,
0,1,0.0,-2.423773802175558,GO:0002275,M01,1,0,GO Biological Processes,19,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-3.172573757610741,4.74174388746232,4.603638852261147,30337,65,689,7,1.0159651669085632,0.3820431123903972,2207|5293|5581|7462|8291|11027|22904,FCER1G|PIK3CD|PRKCE|LAT2|DYSF|LILRA2|SBNO2,-1.6561768972601714,0,176,1,1,-3.172573757610741,16.182610241820772,
0,1,0.0,-3.1004357018096447,GO:0002281,M01,1,0,GO Biological Processes,19,macrophage activation involved in immune response,19_GO:0002376 immune system process,-3.1004357018096447,16.182610241820772,6.571141060088834,30337,19,296,3,1.0135135135135136,0.5821794492937632,5581|8291|22904,PRKCE|DYSF|SBNO2,-1.6258419852144261,0,176,0,0,-3.172573757610741,16.182610241820772,
0,1,0.0,-2.4319015979944525,GO:0048679,M01,1,0,GO Biological Processes,19,regulation of axon regeneration,19_GO:0032502 developmental process,-3.141815528103227,6.8797623367198835,5.073044650524224,30337,32,689,5,0.7256894049346879,0.32335845428558047,2316|5605|5802|6696|23369,FLNA|MAP2K2|PTPRS|SPP1|PUM2,-1.6324597052487968,0,177,1,1,-3.141815528103227,6.8797623367198835,
0,1,0.0,-2.3566186464390153,GO:0070570,M01,1,0,GO Biological Processes,19,regulation of neuron projection regeneration,19_GO:0032502 developmental process,-3.0176056640581614,6.47507043455989,4.86942211682485,30337,34,689,5,0.7256894049346879,0.32335845428558047,2316|5605|5802|6696|23369,FLNA|MAP2K2|PTPRS|SPP1|PUM2,-1.5329323056807618,0,177,0,0,-3.141815528103227,6.8797623367198835,
0,1,0.0,-2.9091390853899504,GO:2001222,M01,1,0,GO Biological Processes,19,regulation of neuron migration,19_GO:0040011 locomotion,-3.1354299926857285,5.503809869375907,4.760463801589583,30337,48,689,6,0.8708272859216255,0.3539624106350956,2316|23654|26153|84628|153090|221692,FLNA|PLXNB2|KIF26A|NTNG2|DAB2IP|PHACTR1,-1.6273421838179336,0,178,1,1,-3.1354299926857285,5.503809869375907,
1,0,-3.133548635473716,0.0,GO:0000302,M10,1,0,GO Biological Processes,19,response to reactive oxygen species,19_GO:0050896 response to stimulus,-3.133548635473716,3.7504532967032964,4.301949592965281,30337,182,400,9,2.25,0.7415144974981945,2353|3162|3240|3552|4318|8807|23135|140885|653361,FOS|HMOX1|HP|IL1A|MMP9|IL18RAP|KDM6B|SIRPA|NCF1,-1.6482750081937003,0,179,1,1,-3.133548635473716,3.8695153061224494,
1,0,-2.0379008349799537,0.0,GO:0034614,M10,1,0,GO Biological Processes,19,cellular response to reactive oxygen species,19_GO:0050896 response to stimulus,-2.4219447004502452,2.935365263667151,3.4356035466872865,30337,135,689,9,1.3062409288824384,0.4325605195607488,2353|4318|5595|6649|8807|23135|116988|140885|653361,FOS|MMP9|MAPK3|SOD3|IL18RAP|KDM6B|AGAP3|SIRPA|NCF1,-1.047879652105792,0,179,0,0,-3.133548635473716,3.8695153061224494,
1,0,-2.012799657200994,0.0,GO:0042542,M10,1,0,GO Biological Processes,19,response to hydrogen peroxide,19_GO:0050896 response to stimulus,-2.012799657200994,3.8695153061224494,3.288841059878951,30337,98,400,5,1.25,0.5555121510822244,3162|3240|8807|23135|140885,HMOX1|HP|IL18RAP|KDM6B|SIRPA,-0.8234199614174176,0,179,0,0,-3.133548635473716,3.8695153061224494,
1,0,-3.1288299502528014,0.0,GO:0034383,M10,1,0,GO Biological Processes,19,low-density lipoprotein particle clearance,19_GO:0032501 multicellular organismal process,-3.1288299502528014,16.251964285714287,6.597945582951324,30337,14,400,3,0.75,0.431385848168435,3162|10938|84649,HMOX1|EHD1|DGAT2,-1.6459524365372926,0,180,1,1,-3.1288299502528014,16.251964285714287,
1,0,-2.4261294078225024,0.0,GO:0034381,M10,1,0,GO Biological Processes,19,plasma lipoprotein particle clearance,19_GO:0032501 multicellular organismal process,-2.4261294078225024,9.4803125,4.804055679195339,30337,24,400,3,0.75,0.431385848168435,3162|10938|84649,HMOX1|EHD1|DGAT2,-1.1278644690698296,0,180,0,0,-3.1288299502528014,16.251964285714287,
1,0,-2.1091262127440955,0.0,GO:1902042,M10,1,0,GO Biological Processes,19,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,19_GO:0048519 negative regulation of biological process,-2.1091262127440955,7.339596774193549,4.0820957564898865,30337,31,400,3,0.75,0.431385848168435,3162|3383|85450,HMOX1|ICAM1|ITPRIP,-0.8934365725079758,0,180,0,0,-3.1288299502528014,16.251964285714287,
0,1,0.0,-3.1266987122493477,hsa00562,M01,1,0,KEGG Pathway,24,Inositol phosphate metabolism,,-3.1266987122493477,7.019853757867457,5.1115431058129674,30337,73,296,5,1.6891891891891893,0.74902088972882,3632|5293|9651|23396|51477,INPP5A|PIK3CD|PLCH2|PIP5K1C|ISYNA1,-1.6444181669878382,0,181,1,1,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.557059891659987,hsa04070,M01,1,0,KEGG Pathway,24,Phosphatidylinositol signaling system,,-2.557059891659987,5.22907473800331,4.162387477370724,30337,98,296,5,1.6891891891891893,0.74902088972882,1609|3632|5293|5578|23396,DGKQ|INPP5A|PIK3CD|PRKCA|PIP5K1C,-1.2203957450861804,0,181,0,0,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.535049861806471,GO:0090407,M01,1,0,GO Biological Processes,19,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-2.535049861806471,2.4447123729233824,3.3782954978404454,30337,545,296,13,4.391891891891892,1.1910426882073428,115|1609|5293|11332|23396|51084|51422|51477|54965|55229|57153|84875|376497,ADCY9|DGKQ|PIK3CD|ACOT7|PIP5K1C|CRYL1|PRKAG2|ISYNA1|PIGX|PANK4|SLC44A2|PARP10|SLC27A1,-1.203896602515441,0,181,0,0,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.3298149655221665,GO:0046488,M01,1,0,GO Biological Processes,19,phosphatidylinositol metabolic process,19_GO:0008152 metabolic process,-2.3298149655221665,3.892020184741704,3.617805889565554,30337,158,296,6,2.027027027027027,0.8191002482421099,3632|5293|9651|23396|54965|376497,INPP5A|PIK3CD|PLCH2|PIP5K1C|PIGX|SLC27A1,-1.0528458837240007,0,181,0,0,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.074085095908949,GO:0006650,M01,1,0,GO Biological Processes,19,glycerophospholipid metabolic process,19_GO:0008152 metabolic process,-2.074085095908949,2.7983580850475045,3.070428057539809,30337,293,296,8,2.7027027027027026,0.9425484222471834,1609|3632|5293|9651|23396|54965|57153|376497,DGKQ|INPP5A|PIK3CD|PLCH2|PIP5K1C|PIGX|SLC44A2|SLC27A1,-0.8641690271690761,0,181,0,0,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.0035543587373517,GO:0006644,M01,1,0,GO Biological Processes,19,phospholipid metabolic process,19_GO:0008152 metabolic process,-2.0035543587373517,2.5340900653400653,2.922834757255054,30337,364,296,9,3.0405405405405403,0.997986431005397,1609|3632|5293|9651|23396|51477|54965|57153|376497,DGKQ|INPP5A|PIK3CD|PLCH2|PIP5K1C|ISYNA1|PIGX|SLC44A2|SLC27A1,-0.8147820679225815,0,181,0,0,-3.1266987122493477,7.019853757867457,
0,1,0.0,-2.001463896855367,GO:0008654,M01,1,0,GO Biological Processes,19,phospholipid biosynthetic process,19_GO:0008152 metabolic process,-2.001463896855367,2.964582867991959,3.045781064538458,30337,242,296,7,2.364864864864865,0.8832026730487478,1609|5293|23396|51477|54965|57153|376497,DGKQ|PIK3CD|PIP5K1C|ISYNA1|PIGX|SLC44A2|SLC27A1,-0.8130633081125126,0,181,0,0,-3.1266987122493477,7.019853757867457,
1,0,-3.1178630561464624,0.0,GO:0030500,M10,1,0,GO Biological Processes,19,regulation of bone mineralization,19_GO:0032502 developmental process,-3.1178630561464624,5.549451219512195,4.768396660404045,30337,82,400,6,1.5,0.6077622890571609,240|654|1230|1901|4146|5552,ALOX5|BMP6|CCR1|S1PR1|MATN1|SRGN,-1.6367739916923716,0,182,1,1,-3.1178630561464624,5.549451219512195,
1,0,-2.879059491718019,0.0,GO:0030278,M10,1,0,GO Biological Processes,19,regulation of ossification,19_GO:0032501 multicellular organismal process,-2.879059491718019,4.281431451612904,4.232356756815307,30337,124,400,7,1.75,0.6556247020971678,240|654|1230|1901|1959|4146|5552,ALOX5|BMP6|CCR1|S1PR1|EGR2|MATN1|SRGN,-1.466613681871645,0,182,0,0,-3.1178630561464624,5.549451219512195,
1,0,-2.606934241518479,0.0,GO:0070167,M10,1,0,GO Biological Processes,19,regulation of biomineral tissue development,19_GO:0032502 developmental process,-2.606934241518479,4.4180097087378645,4.016512425048379,30337,103,400,6,1.5,0.6077622890571609,240|654|1230|1901|4146|5552,ALOX5|BMP6|CCR1|S1PR1|MATN1|SRGN,-1.2572792615315604,0,182,0,0,-3.1178630561464624,5.549451219512195,
0,1,0.0,-3.1004357018096447,GO:0019079,M01,1,0,GO Biological Processes,19,viral genome replication,19_GO:0016032 viral process,-3.108467185166597,9.269574516843633,5.496683854288875,30337,19,689,4,0.5805515239477503,0.2894319352991253,1487|2621|4774|6347,CTBP1|GAS6|NFIA|CCL2,-1.6072880386900597,0,183,1,1,-3.108467185166597,9.269574516843633,
1,0,-2.0300337812291596,0.0,GO:0019058,M10,1,0,GO Biological Processes,19,viral life cycle,19_GO:0016032 viral process,-2.6015834982796644,2.736357449181242,3.5318411879145337,30337,177,689,11,1.5965166908563135,0.47750987427605096,1378|1487|1969|2621|3383|3678|4774|6347|7852|23601|339122,CR1|CTBP1|EPHA2|GAS6|ICAM1|ITGA5|NFIA|CCL2|CXCR4|CLEC5A|RAB43,-1.1941876811699321,0,183,0,0,-3.108467185166597,9.269574516843633,
1,0,-2.7248472347018513,0.0,WP3287,M10,1,0,WikiPathways,27,Overview of nanoparticle effects,,-3.108467185166597,9.269574516843633,5.496683854288875,30337,19,689,4,0.5805515239477503,0.2894319352991253,3162|3576|5293|5743,HMOX1|CXCL8|PIK3CD|PTGS2,-1.6072880386900597,0,184,1,1,-3.108467185166597,9.269574516843633,
0,1,0.0,-2.024237219492965,GO:0010632,M01,1,0,GO Biological Processes,19,regulation of epithelial cell migration,19_GO:0040011 locomotion,-2.048619556863622,2.061627777157531,2.812311538208726,30337,299,689,14,2.0319303338171264,0.5375106472773056,1839|1969|3162|3640|4318|5293|5578|5581|5743|6781|9922|54453|153090|406984,HBEGF|EPHA2|HMOX1|INSL3|MMP9|PIK3CD|PRKCA|PRKCE|PTGS2|STC1|IQSEC1|RIN2|DAB2IP|MIR200B,-0.7295134975538455,0,184,0,0,-3.108467185166597,9.269574516843633,
0,1,0.0,-3.1004357018096447,GO:1905048,M01,1,0,GO Biological Processes,19,regulation of metallopeptidase activity,19_GO:0008152 metabolic process,-3.1004357018096447,16.182610241820772,6.571141060088834,30337,19,296,3,1.0135135135135136,0.5821794492937632,4035|4155|7078,LRP1|MBP|TIMP3,-1.6258419852144261,0,185,1,1,-3.1004357018096447,16.182610241820772,
0,1,0.0,-3.090311931583618,R-HSA-1489509,M01,1,0,Reactome Gene Sets,6,DAG and IP3 signaling,,-3.090311931583618,9.533940917661846,5.558701711821575,30337,43,296,4,1.3513513513513513,0.6710947708185888,115|5578|5581|26960,ADCY9|PRKCA|PRKCE|NBEA,-1.6212822417765174,0,186,1,1,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.9091390853899504,R-HSA-418597,M01,1,0,Reactome Gene Sets,6,G alpha (z) signalling events,,-2.9091390853899504,8.540822072072071,5.189967824136377,30337,48,296,4,1.3513513513513513,0.6710947708185888,115|5578|5581|51764,ADCY9|PRKCA|PRKCE|GNG13,-1.489523156613316,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.8458023236734618,R-HSA-112315,M01,1,0,Reactome Gene Sets,6,Transmission across Chemical Synapses,,-2.849884051286867,2.446137719722625,3.6386271445993588,30337,270,689,15,2.1770682148040637,0.5559640947941555,115|777|1312|5578|5595|6196|6531|8224|8825|26960|51422|51764|54331|55879|80852,ADCY9|CACNA1E|COMT|PRKCA|MAPK3|RPS6KA2|SLC6A3|SYN3|LIN7A|NBEA|PRKAG2|GNG13|GNG2|GABRQ|GRIP2,-1.401446859071385,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.697582928794946,WP35,M01,1,0,WikiPathways,27,G protein signaling,,-2.697582928794946,5.631311256311257,4.391961379811215,30337,91,296,5,1.6891891891891893,0.74902088972882,115|5578|5581|5590|51764,ADCY9|PRKCA|PRKCE|PRKCZ|GNG13,-1.3244468529585047,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.60424903964837,R-HSA-112316,M01,1,0,Reactome Gene Sets,6,Neuronal System,,-2.60424903964837,2.749728081740277,3.5407781714447273,30337,410,296,11,3.7162162162162162,1.099464486748646,115|1312|5578|5595|5802|6196|8224|23136|26960|51422|51764,ADCY9|COMT|PRKCA|MAPK3|PTPRS|RPS6KA2|SYN3|EPB41L3|NBEA|PRKAG2|GNG13,-1.2554723096713736,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.3820853644327653,R-HSA-112314,M01,1,0,Reactome Gene Sets,6,Neurotransmitter receptors and postsynaptic signal transmission,,-2.3820853644327653,3.4996539222148977,3.564598799513528,30337,205,296,7,2.364864864864865,0.8832026730487478,115|5578|5595|6196|26960|51422|51764,ADCY9|PRKCA|MAPK3|RPS6KA2|NBEA|PRKAG2|GNG13,-1.0911360447836742,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.2525180973535703,R-HSA-111933,M01,1,0,Reactome Gene Sets,6,Calmodulin induced events,,-2.2525180973535703,8.309989043097152,4.416356204598565,30337,37,296,3,1.0135135135135136,0.5821794492937632,115|5578|26960,ADCY9|PRKCA|NBEA,-0.9946522002261348,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.2525180973535703,R-HSA-111997,M01,1,0,Reactome Gene Sets,6,CaM pathway,,-2.2525180973535703,8.309989043097152,4.416356204598565,30337,37,296,3,1.0135135135135136,0.5821794492937632,115|5578|26960,ADCY9|PRKCA|NBEA,-0.9946522002261348,0,186,0,0,-3.090311931583618,9.533940917661846,
0,1,0.0,-2.188251963653622,R-HSA-111996,M01,1,0,Reactome Gene Sets,6,Ca-dependent events,,-2.188251963653622,7.88383575883576,4.269958396278,30337,39,296,3,1.0135135135135136,0.5821794492937632,115|5578|26960,ADCY9|PRKCA|NBEA,-0.9493502238490493,0,186,0,0,-3.090311931583618,9.533940917661846,
1,0,-3.0456073814844853,0.0,GO:0045576,M10,1,0,GO Biological Processes,19,mast cell activation,19_GO:0002376 immune system process,-3.078575512744325,6.671284690152614,4.9691202647377795,30337,33,689,5,0.7256894049346879,0.32335845428558047,399|3937|5293|6283|7462,RHOH|LCP2|PIK3CD|S100A12|LAT2,-1.583583001966678,0,187,1,1,-3.078575512744325,6.671284690152614,
1,1,-2.0333885946474894,-2.393623159464284,GO:0050873,M11,2,0,GO Biological Processes,19,brown fat cell differentiation,19_GO:0032502 developmental process,-3.078575512744325,6.671284690152614,4.9691202647377795,30337,33,689,5,0.7256894049346879,0.32335845428558047,5743|5997|10603|63976|284207,PTGS2|RGS2|SH2B2|PRDM16|METRNL,-1.583583001966678,0,188,1,1,-3.078575512744325,6.671284690152614,
1,0,-2.2286943494714246,0.0,GO:0045444,M10,1,0,GO Biological Processes,19,fat cell differentiation,19_GO:0032502 developmental process,-2.6942536786458606,3.221742362561507,3.7638577977710534,30337,123,689,9,1.3062409288824384,0.4325605195607488,1487|1959|2867|5743|5997|10603|56729|63976|284207,CTBP1|EGR2|FFAR2|PTGS2|RGS2|SH2B2|RETN|PRDM16|METRNL,-1.2712151694764515,0,188,0,0,-3.078575512744325,6.671284690152614,
1,0,-3.0681464421744327,0.0,GO:0070542,M10,1,0,GO Biological Processes,19,response to fatty acid,19_GO:0050896 response to stimulus,-3.0681464421744327,6.771651785714286,4.997054006191681,30337,56,400,5,1.25,0.5555121510822244,2180|2865|2867|5743|84649,ACSL1|FFAR3|FFAR2|PTGS2|DGAT2,-1.605119174370459,0,189,1,1,-3.0681464421744327,6.771651785714286,
1,0,-3.0681464421744327,0.0,GO:0002686,M10,1,0,GO Biological Processes,19,negative regulation of leukocyte migration,19_GO:0040011 locomotion,-3.0681464421744327,6.771651785714286,4.997054006191681,30337,56,400,5,1.25,0.5555121510822244,3162|6347|7130|11240|11314,HMOX1|CCL2|TNFAIP6|PADI2|CD300A,-1.605119174370459,0,190,1,1,-3.0681464421744327,9.8925,
1,0,-2.4798932754727168,0.0,GO:0002689,M10,1,0,GO Biological Processes,19,negative regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-2.4798932754727168,9.8925,4.9314108180932275,30337,23,400,3,0.75,0.431385848168435,6347|7130|11240,CCL2|TNFAIP6|PADI2,-1.1668898151497942,0,190,0,0,-3.0681464421744327,9.8925,
0,1,0.0,-3.0524953963110213,GO:0016525,M01,1,0,GO Biological Processes,19,negative regulation of angiogenesis,19_GO:0032502 developmental process,-3.0524953963110213,4.598904192654193,4.4733573478146464,30337,156,296,7,2.364864864864865,0.8832026730487478,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.5926198407308698,0,191,1,1,-3.0524953963110213,6.290068422143894,
0,1,0.0,-3.0201467079098845,GO:2000181,M01,1,0,GO Biological Processes,19,negative regulation of blood vessel morphogenesis,19_GO:0032502 developmental process,-3.0201467079098845,4.5406902155319875,4.429267120078147,30337,158,296,7,2.364864864864865,0.8832026730487478,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.5750079706529416,0,191,0,0,-3.0524953963110213,6.290068422143894,
0,1,0.0,-2.9883024191966396,GO:1901343,M01,1,0,GO Biological Processes,19,negative regulation of vasculature development,19_GO:0032502 developmental process,-2.9883024191966396,4.483931587837838,4.385906802761107,30337,160,296,7,2.364864864864865,0.8832026730487478,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.5502255364271837,0,191,0,0,-3.0524953963110213,6.290068422143894,
0,1,0.0,-2.320811751512625,GO:0030947,M01,1,0,GO Biological Processes,19,regulation of vascular endothelial growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.958765102618421,6.290068422143894,4.7736517430492205,30337,35,689,5,0.7256894049346879,0.32335845428558047,3553|3678|22905|79652|153090,IL1B|ITGA5|EPN2|TMEM204|DAB2IP,-1.485926113589753,0,191,0,0,-3.0524953963110213,6.290068422143894,
0,1,0.0,-3.0522364013564354,WP268,M01,1,0,WikiPathways,27,Notch signaling,,-3.0522364013564354,9.31726044226044,5.480287184424872,30337,44,296,4,1.3513513513513513,0.6710947708185888,1487|1855|3955|9612,CTBP1|DVL1|LFNG|NCOR2,-1.5926198407308698,0,192,1,1,-3.0522364013564354,9.31726044226044,
0,1,0.0,-2.9436148050687514,WP363,M01,1,0,WikiPathways,27,Wnt signaling,,-2.9436148050687514,8.722541690626796,5.259293098435461,30337,47,296,4,1.3513513513513513,0.6710947708185888,1487|1855|4773|5578,CTBP1|DVL1|NFATC2|PRKCA,-1.5177574110444785,0,192,0,0,-3.0522364013564354,9.31726044226044,
0,1,0.0,-2.4979888126868945,hsa04330,M01,1,0,KEGG Pathway,24,Notch signaling pathway,,-2.4979888126868945,6.612249346120313,4.390950563865602,30337,62,296,4,1.3513513513513513,0.6710947708185888,1487|1855|3955|9612,CTBP1|DVL1|LFNG|NCOR2,-1.178062555811515,0,192,0,0,-3.0522364013564354,9.31726044226044,
0,1,0.0,-2.4820485145727718,WP399,M01,1,0,WikiPathways,27,Wnt signaling and pluripotency,,-2.4820485145727718,5.024012983571808,4.0408459441415205,30337,102,296,5,1.6891891891891893,0.74902088972882,1487|1855|5578|5581|5590,CTBP1|DVL1|PRKCA|PRKCE|PRKCZ,-1.1668898151497942,0,192,0,0,-3.0522364013564354,9.31726044226044,
0,1,0.0,-2.276784961152219,WP428,M01,1,0,WikiPathways,27,Wnt signaling,,-2.276784961152219,4.49516951161688,3.7112456722764247,30337,114,296,5,1.6891891891891893,0.74902088972882,1487|1855|4772|4773|5578,CTBP1|DVL1|NFATC1|NFATC2|PRKCA,-1.0144399708627854,0,192,0,0,-3.0522364013564354,9.31726044226044,
1,0,-3.0361734950383403,0.0,GO:0099509,M10,1,0,GO Biological Processes,19,regulation of presynaptic cytosolic calcium ion concentration,19_GO:0042592 homeostatic process,-3.0361734950383403,15.1685,6.344473637608211,30337,15,400,3,0.75,0.431385848168435,793|1268|5023,CALB1|CNR1|P2RX1,-1.5871939485005093,0,193,1,1,-3.0361734950383403,15.1685,
1,0,-2.3258141279711135,0.0,GO:0060259,M10,1,0,GO Biological Processes,19,regulation of feeding behavior,19_GO:0032501 multicellular organismal process,-2.3258141279711135,8.751057692307693,4.570382266462363,30337,26,400,3,0.75,0.431385848168435,1268|56729|123041,CNR1|RETN|SLC24A4,-1.0521931660188917,0,193,0,0,-3.0361734950383403,15.1685,
1,0,-2.4452816452905837,0.0,WP5380,M10,1,0,WikiPathways,27,5q35 copy number variation,,-3.0062210079277603,3.570038834189778,4.135251271983322,30337,111,689,9,1.3062409288824384,0.4325605195607488,3101|4648|5771|5799|7852|10636|23135|79930|90249,HK3|MYO7B|PTPN2|PTPRN2|CXCR4|RGS14|KDM6B|DOK3|UNC5A,-1.525726460311074,0,194,1,1,-3.0062210079277603,3.570038834189778,
1,0,-2.99845102461228,0.0,WP3527,M10,1,0,WikiPathways,27,Pre implantation embryo,,-2.99845102461228,6.538146551724139,4.879919878825082,30337,58,400,5,1.25,0.5555121510822244,366|2354|4084|6926|7538,AQP9|FOSB|MXD1|TBX3|ZFP36,-1.5565858793517249,0,195,1,1,-2.99845102461228,6.538146551724139,
1,0,-2.9831280050234517,0.0,GO:0016052,M10,1,0,GO Biological Processes,19,carbohydrate catabolic process,19_GO:0008152 metabolic process,-2.9831280050234517,4.461323529411765,4.373084122714551,30337,119,400,7,1.75,0.6556247020971678,1118|2529|3101|5837|8277|8870|8972,CHIT1|FUT7|HK3|PYGM|TKTL1|IER3|MGAM,-1.5457364194030108,0,196,1,1,-2.9831280050234517,7.6574746008708265,
1,0,-2.4798932754727168,0.0,GO:0000272,M10,1,0,GO Biological Processes,19,polysaccharide catabolic process,19_GO:0008152 metabolic process,-2.7809306994357703,7.6574746008708265,4.86903482624767,30337,23,689,4,0.5805515239477503,0.2894319352991253,1118|2548|5837|8972,CHIT1|GAA|PYGM|MGAM,-1.3417748236096751,0,196,0,0,-2.9831280050234517,7.6574746008708265,
1,0,-2.72812150231896,0.0,hsa00500,M10,1,0,KEGG Pathway,24,Starch and sucrose metabolism,,-2.72812150231896,7.58425,4.816610293292232,30337,40,400,4,1.0,0.49749371855331,3101|5837|8972|93432,HK3|PYGM|MGAM|MGAM2,-1.3489112787703255,0,196,0,0,-2.9831280050234517,7.6574746008708265,
1,0,-2.0705792145415836,0.0,hsa00052,M10,1,0,KEGG Pathway,24,Galactose metabolism,,-2.2422786097315632,5.503809869375907,3.885876206615823,30337,32,689,4,0.5805515239477503,0.2894319352991253,2548|3101|8972|93432,GAA|HK3|MGAM|MGAM2,-0.8969972264443877,0,196,0,0,-2.9831280050234517,7.6574746008708265,
1,0,-2.0230151251700947,0.0,WP4630,M10,1,0,WikiPathways,27,Measles virus infection,,-2.950325259595996,3.237535217279945,3.9867567651394027,30337,136,689,10,1.4513788098693758,0.45562343536966443,2353|3310|3552|3553|3559|3665|3718|5293|7099|7161,FOS|HSPA6|IL1A|IL1B|IL2RA|IRF7|JAK3|PIK3CD|TLR4|TP73,-1.4810522082294955,0,197,1,1,-2.950325259595996,3.237535217279945,
1,0,-2.1200020863152433,0.0,R-HSA-5357801,M10,1,0,Reactome Gene Sets,6,Programmed Cell Death,,-2.903409228301181,2.6873062273009123,3.7671981087668778,30337,213,689,13,1.8867924528301887,0.51834175074977,838|929|1677|1830|3552|3553|4001|5595|7099|7161|90249|90427|219699,CASP5|CD14|DFFB|DSG3|IL1A|IL1B|LMNB1|MAPK3|TLR4|TP73|UNC5A|BMF|UNC5B,-1.4449236435280655,0,197,0,0,-2.950325259595996,3.237535217279945,
1,0,-2.1897155093389196,0.0,GO:0070665,M10,1,0,GO Biological Processes,19,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-2.33665988514079,2.668513876061046,3.27612763514341,30337,165,689,10,1.4513788098693758,0.45562343536966443,1439|3552|3553|3559|4773|5595|5788|5880|7099|10288,CSF2RB|IL1A|IL1B|IL2RA|NFATC2|MAPK3|PTPRC|RAC2|TLR4|LILRB2,-0.974066567736907,0,197,0,0,-2.950325259595996,3.237535217279945,
1,0,-2.2267871010985374,0.0,WP5087,M10,1,0,WikiPathways,27,Pleural mesothelioma,,-2.9132392847382738,2.106241590102853,3.5591987585120584,30337,439,689,21,3.0478955007256894,0.6548910356956943,1487|1839|1855|1969|2321|3553|3586|3689|4318|5154|5293|5328|5595|5605|6347|6374|8140|9510|9770|51422|114548,CTBP1|HBEGF|DVL1|EPHA2|FLT1|IL1B|IL10|ITGB2|MMP9|PDGFA|PIK3CD|PLAU|MAPK3|MAP2K2|CCL2|CXCL5|SLC7A5|ADAMTS1|RASSF2|PRKAG2|NLRP3,-1.4507823315033277,0,198,1,1,-2.9132392847382738,2.106241590102853,
1,0,-2.9093313259974773,0.0,R-HSA-418555,M10,1,0,Reactome Gene Sets,6,G alpha (s) signalling events,,-2.9093313259974773,3.840126582278481,4.137317330911637,30337,158,400,8,2.0,0.7000000000000001,133|3274|3640|3678|5138|53831|54331|134864,ADM|HRH2|INSL3|ITGA5|PDE2A|GPR84|GNG2|TAAR1,-1.489523156613316,0,199,1,1,-2.9093313259974773,3.840126582278481,
