Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0060439,trachea morphogenesis,19_GO:0032502 developmental process,-3.8,28,8.9,30337,11,296,3,1,0.58,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-2.2,DMRs
Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-3.8,2.8,4.5,30337,622,296,17,5.7,1.4,832|1609|2621|2817|5023|5154|5578|5581|5590|5595|7078|7465|8140|10603|26153|51764|161882,CAPZB|DGKQ|GAS6|GPC1|P2RX1|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|TIMP3|WEE1|SLC7A5|SH2B2|KIF26A|GNG13|ZFPM1,-2.2,DMRs
GO Biological Processes,19,GO:0014850,response to muscle activity,19_GO:0050896 response to stimulus,-3.8,15,7.2,30337,28,296,4,1.4,0.67,4772|8140|84808|284207,NFATC1|SLC7A5|PERM1|METRNL,-2.2,DMRs
WikiPathways,27,WP4747,Netrin UNC5B signaling,,-3.8,9.9,6.3,30337,52,296,5,1.7,0.75,5578|5595|5605|116986|219699,PRKCA|MAPK3|MAP2K2|AGAP2|UNC5B,-2.2,DMRs
WikiPathways,27,WP2261,Glioblastoma signaling,,-3.8,7.5,5.8,30337,82,296,6,2,0.82,2956|5293|5578|5590|5595|5605,MSH6|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2,-2.2,DMRs
KEGG Pathway,24,hsa04148,Efferocytosis,,-3.8,5.3,5.3,30337,156,296,8,2.7,0.94,240|1788|2621|4035|4772|4773|5595|5605,ALOX5|DNMT3A|GAS6|LRP1|NFATC1|NFATC2|MAPK3|MAP2K2,-2.2,DMRs
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-3.8,4.2,4.9,30337,246,296,10,3.4,1.1,832|1523|1855|5361|10458|23136|23327|23654|84628|445815,CAPZB|CUX1|DVL1|PLXNA1|BAIAP2|EPB41L3|NEDD4L|PLXNB2|NTNG2|PALM2AKAP2,-2.2,DMRs
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-3.8,2.7,4.4,30337,690,296,18,6.1,1.4,1487|1759|2621|3339|4035|5581|5595|6533|8140|9902|10043|22905|23396|51411|54453|58513|201176|376497,CTBP1|DNM1|GAS6|HSPG2|LRP1|PRKCE|MAPK3|SLC6A6|SLC7A5|MRC2|TOM1|EPN2|PIP5K1C|BIN2|RIN2|EPS15L1|ARHGAP27|SLC27A1,-2.2,DMRs
GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-3.8,4.1,4.9,30337,247,296,10,3.4,1.1,1312|1572|1788|2052|4155|6649|9536|9963|64359|119391,COMT|CYP2F1|DNMT3A|EPHX1|MBP|SOD3|PTGES|SLC23A1|NXN|GSTO2,-2.2,DMRs
WikiPathways,27,WP4806,EGFR tyrosine kinase inhibitor resistance,,-3.8,7.3,5.8,30337,84,296,6,2,0.82,2621|5154|5293|5578|5595|5605,GAS6|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2,-2.2,DMRs
GO Biological Processes,19,GO:0030878,thyroid gland development,19_GO:0032502 developmental process,-3.7,14,6.9,30337,30,296,4,1.4,0.67,3200|3202|5595|5605,HOXA3|HOXA5|MAPK3|MAP2K2,-2.1,DMRs
Canonical Pathways,11,M269,PID RAS PATHWAY,,-3.7,14,6.9,30337,30,296,4,1.4,0.67,5578|5581|5590|153090,PRKCA|PRKCE|PRKCZ|DAB2IP,-2.1,DMRs
KEGG Pathway,24,hsa04071,Sphingolipid signaling pathway,,-3.7,5.9,5.4,30337,122,296,7,2.4,0.88,5293|5578|5581|5590|5595|5605|53637,PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|S1PR5,-2.1,DMRs
KEGG Pathway,24,hsa05161,Hepatitis B,,-3.7,5,5.1,30337,163,296,8,2.7,0.94,3339|3665|4772|4773|5293|5578|5595|5605,HSPG2|IRF7|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-2.1,DMRs
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-3.7,3.7,4.7,30337,304,296,11,3.7,1.1,5909|9828|9922|10603|22821|23526|26053|57186|58504|153090|201176,RAP1GAP|ARHGEF17|IQSEC1|SH2B2|RASA3|ARHGAP45|AUTS2|RALGAPA2|ARHGAP22|DAB2IP|ARHGAP27,-2.1,DMRs
KEGG Pathway,24,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,,-3.6,6.8,5.5,30337,90,296,6,2,0.82,4772|4773|5133|5293|5595|5605,NFATC1|NFATC2|PDCD1|PIK3CD|MAPK3|MAP2K2,-2,DMRs
Canonical Pathways,11,M108,PID NETRIN PATHWAY,,-3.6,13,6.6,30337,32,296,4,1.4,0.67,5595|5605|116986|219699,MAPK3|MAP2K2|AGAP2|UNC5B,-2,DMRs
KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-3.6,4.3,4.8,30337,213,296,9,3,1,3985|4772|4773|5293|5578|5595|5605|7465|51764,LIMK2|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|WEE1|GNG13,-2,DMRs
KEGG Pathway,24,hsa04662,B cell receptor signaling pathway,,-3.6,6.8,5.5,30337,91,296,6,2,0.82,4772|4773|5293|5595|5605|8519,NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2|IFITM1,-2,DMRs
WikiPathways,27,WP422,MAPK cascade,,-3.5,12,6.5,30337,33,296,4,1.4,0.67,4155|5595|5605|22821,MBP|MAPK3|MAP2K2|RASA3,-2,DMRs
GO Biological Processes,19,GO:0032940,secretion by cell,19_GO:0051179 localization,-3.5,3.1,4.4,30337,423,296,13,4.4,1.2,379|1312|1855|2022|2779|4053|5023|5293|5581|5799|8224|23396|57553,ARL4D|COMT|DVL1|ENG|GNAT1|LTBP2|P2RX1|PIK3CD|PRKCE|PTPRN2|SYN3|PIP5K1C|MICAL3,-2,DMRs
KEGG Pathway,24,hsa04926,Relaxin signaling pathway,,-3.5,5.5,5.1,30337,130,296,7,2.4,0.88,115|5293|5578|5590|5595|5605|51764,ADCY9|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|GNG13,-2,DMRs
KEGG Pathway,24,hsa04370,VEGF signaling pathway,,-3.5,8.5,5.8,30337,60,296,5,1.7,0.75,4773|5293|5578|5595|5605,NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-2,DMRs
Reactome Gene Sets,6,R-HSA-170834,Signaling by TGF-beta Receptor Complex,,-3.5,6.5,5.3,30337,94,296,6,2,0.82,4053|5590|5595|9612|23327|56937,LTBP2|PRKCZ|MAPK3|NCOR2|NEDD4L|PMEPA1,-1.9,DMRs
GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-3.5,2.9,4.3,30337,488,296,14,4.7,1.2,379|1312|1855|2022|2779|4053|5023|5293|5581|5799|8224|23396|57553|376497,ARL4D|COMT|DVL1|ENG|GNAT1|LTBP2|P2RX1|PIK3CD|PRKCE|PTPRN2|SYN3|PIP5K1C|MICAL3|SLC27A1,-1.9,DMRs
KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity,,-3.4,5.3,5,30337,135,296,7,2.4,0.88,4772|4773|5293|5578|5595|5605|6452,NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|SH3BP2,-1.9,DMRs
Canonical Pathways,11,M8,PID ENDOTHELIN PATHWAY,,-3.4,8.1,5.6,30337,63,296,5,1.7,0.75,115|5578|5581|5595|5605,ADCY9|PRKCA|PRKCE|MAPK3|MAP2K2,-1.9,DMRs
GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-3.4,4.6,4.8,30337,178,296,8,2.7,0.94,639|1305|1969|2022|3202|5361|8642|9620,PRDM1|COL13A1|EPHA2|ENG|HOXA5|PLXNA1|DCHS1|CELSR1,-1.9,DMRs
WikiPathways,27,WP4877,Host pathogen interaction of human coronaviruses MAPK signaling,,-3.4,11,6.2,30337,36,296,4,1.4,0.67,5595|5605|6196|8519,MAPK3|MAP2K2|RPS6KA2|IFITM1,-1.9,DMRs
KEGG Pathway,24,hsa04910,Insulin signaling pathway,,-3.4,5.2,4.9,30337,138,296,7,2.4,0.88,3632|5293|5590|5595|5605|10603|51422,INPP5A|PIK3CD|PRKCZ|MAPK3|MAP2K2|SH2B2|PRKAG2,-1.8,DMRs
GO Biological Processes,19,GO:0090630,activation of GTPase activity,19_GO:0065007 biological regulation,-3.3,6.1,5.1,30337,100,296,6,2,0.82,1969|23526|57186|58504|116986|116988,EPHA2|ARHGAP45|RALGAPA2|ARHGAP22|AGAP2|AGAP3,-1.8,DMRs
KEGG Pathway,24,hsa04933,AGE-RAGE signaling pathway in diabetic complications,,-3.3,6.1,5.1,30337,101,296,6,2,0.82,4772|5293|5578|5581|5590|5595,NFATC1|PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3,-1.8,DMRs
KEGG Pathway,24,hsa04960,Aldosterone-regulated sodium reabsorption,,-3.3,11,6,30337,38,296,4,1.4,0.67,5293|5578|5595|23327,PIK3CD|PRKCA|MAPK3|NEDD4L,-1.8,DMRs
GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0032502 developmental process,-3.3,5.1,4.8,30337,142,296,7,2.4,0.88,1952|2621|5361|9620|26053|26468|89796,CELSR2|GAS6|PLXNA1|CELSR1|AUTS2|LHX6|NAV1,-1.8,DMRs
Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-3.3,2.6,4,30337,634,296,16,5.4,1.3,115|1269|1609|2779|2862|5578|5581|5595|5998|6196|9828|10636|26960|51764|53637|389337,ADCY9|CNR2|DGKQ|GNAT1|MLNR|PRKCA|PRKCE|MAPK3|RGS3|RPS6KA2|ARHGEF17|RGS14|NBEA|GNG13|S1PR5|ARHGEF37,-1.7,DMRs
GO Biological Processes,19,GO:0023061,signal release,19_GO:0051179 localization,-3.2,4.3,4.6,30337,189,296,8,2.7,0.94,1312|1855|2779|5023|5581|5799|8224|23396,COMT|DVL1|GNAT1|P2RX1|PRKCE|PTPRN2|SYN3|PIP5K1C,-1.7,DMRs
KEGG Pathway,24,hsa04664,Fc epsilon RI signaling pathway,,-3.2,7.4,5.3,30337,69,296,5,1.7,0.75,240|5293|5578|5595|5605,ALOX5|PIK3CD|PRKCA|MAPK3|MAP2K2,-1.7,DMRs
Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-3.2,5.9,4.9,30337,105,296,6,2,0.82,5293|5578|5590|5595|5605|10458,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|BAIAP2,-1.7,DMRs
KEGG Pathway,24,hsa04014,Ras signaling pathway,,-3.2,3.9,4.4,30337,238,296,9,3,1,1969|5154|5293|5578|5595|5605|22821|51764|57186,EPHA2|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|RASA3|GNG13|RALGAPA2,-1.7,DMRs
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-3.2,2.4,3.9,30337,768,296,18,6.1,1.4,832|1759|4772|4773|5133|5293|5493|5909|7326|8519|9902|23327|23352|26153|51130|51343|55182|150726,CAPZB|DNM1|NFATC1|NFATC2|PDCD1|PIK3CD|PPL|RAP1GAP|UBE2G1|IFITM1|MRC2|NEDD4L|UBR4|KIF26A|ASB3|FZR1|RNF220|FBXO41,-1.7,DMRs
Canonical Pathways,11,M81,PID CDC42 PATHWAY,,-3.2,7.3,5.3,30337,70,296,5,1.7,0.75,3985|5581|5590|5595|10458,LIMK2|PRKCE|PRKCZ|MAPK3|BAIAP2,-1.7,DMRs
Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-3.2,2.5,3.9,30337,706,296,17,5.7,1.4,832|1855|1969|3985|5361|5578|5590|5595|7171|9828|10160|10458|23526|58504|147179|201176|399693,CAPZB|DVL1|EPHA2|LIMK2|PLXNA1|PRKCA|PRKCZ|MAPK3|TPM4|ARHGEF17|FARP1|BAIAP2|ARHGAP45|ARHGAP22|WIPF2|ARHGAP27|CCDC187,-1.7,DMRs
GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-3.2,2.9,4.1,30337,459,296,13,4.4,1.2,864|1523|2621|3559|5361|5578|5590|5605|7161|8140|10458|10636|23654,RUNX3|CUX1|GAS6|IL2RA|PLXNA1|PRKCA|PRKCZ|MAP2K2|TP73|SLC7A5|BAIAP2|RGS14|PLXNB2,-1.7,DMRs
Reactome Gene Sets,6,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,,-3.2,17,6.8,30337,18,296,3,1,0.58,5578|5595|6196,PRKCA|MAPK3|RPS6KA2,-1.7,DMRs
GO Biological Processes,19,GO:0032869,cellular response to insulin stimulus,19_GO:0050896 response to stimulus,-3.2,4.8,4.6,30337,150,296,7,2.4,0.88,5590|5595|5771|10458|10603|64506|376497,PRKCZ|MAPK3|PTPN2|BAIAP2|SH2B2|CPEB1|SLC27A1,-1.7,DMRs
KEGG Pathway,24,hsa04931,Insulin resistance,,-3.1,5.6,4.8,30337,109,296,6,2,0.82,5293|5581|5590|6196|51422|376497,PIK3CD|PRKCE|PRKCZ|RPS6KA2|PRKAG2|SLC27A1,-1.7,DMRs
KEGG Pathway,24,hsa00562,Inositol phosphate metabolism,,-3.1,7,5.1,30337,73,296,5,1.7,0.75,3632|5293|9651|23396|51477,INPP5A|PIK3CD|PLCH2|PIP5K1C|ISYNA1,-1.6,DMRs
WikiPathways,27,WP536,Calcium regulation in cardiac cells,,-3.1,4.7,4.6,30337,152,296,7,2.4,0.88,115|5578|5581|5590|5998|10636|51764,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GNG13,-1.6,DMRs
KEGG Pathway,24,hsa04914,Progesterone-mediated oocyte maturation,,-3.1,5.5,4.8,30337,111,296,6,2,0.82,115|5293|5595|6196|51343|64506,ADCY9|PIK3CD|MAPK3|RPS6KA2|FZR1|CPEB1,-1.6,DMRs
GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-3.1,16,6.6,30337,19,296,3,1,0.58,5581|8291|22904,PRKCE|DYSF|SBNO2,-1.6,DMRs
GO Biological Processes,19,GO:0019079,viral genome replication,19_GO:0016032 viral process,-3.1,16,6.6,30337,19,296,3,1,0.58,1487|2621|4774,CTBP1|GAS6|NFIA,-1.6,DMRs
GO Biological Processes,19,GO:1905048,regulation of metallopeptidase activity,19_GO:0008152 metabolic process,-3.1,16,6.6,30337,19,296,3,1,0.58,4035|4155|7078,LRP1|MBP|TIMP3,-1.6,DMRs
GO Biological Processes,19,GO:0060438,trachea development,19_GO:0032502 developmental process,-3.1,16,6.6,30337,19,296,3,1,0.58,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-1.6,DMRs
GO Biological Processes,19,GO:0003170,heart valve development,19_GO:0032502 developmental process,-3.1,6.9,5.1,30337,74,296,5,1.7,0.75,639|4772|6586|8642|161882,PRDM1|NFATC1|SLIT3|DCHS1|ZFPM1,-1.6,DMRs
Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-3.1,2.4,3.8,30337,722,296,17,5.7,1.4,832|1855|1969|3985|5361|5578|5590|5595|7171|9828|10160|10458|23526|58504|147179|201176|399693,CAPZB|DVL1|EPHA2|LIMK2|PLXNA1|PRKCA|PRKCZ|MAPK3|TPM4|ARHGEF17|FARP1|BAIAP2|ARHGAP45|ARHGAP22|WIPF2|ARHGAP27|CCDC187,-1.6,DMRs
Reactome Gene Sets,6,R-HSA-1489509,DAG and IP3 signaling,,-3.1,9.5,5.6,30337,43,296,4,1.4,0.67,115|5578|5581|26960,ADCY9|PRKCA|PRKCE|NBEA,-1.6,DMRs
Canonical Pathways,11,M222,PID CXCR3 PATHWAY,,-3.1,9.5,5.6,30337,43,296,4,1.4,0.67,1759|5293|5595|5605,DNM1|PIK3CD|MAPK3|MAP2K2,-1.6,DMRs
KEGG Pathway,24,hsa04921,Oxytocin signaling pathway,,-3.1,4.7,4.5,30337,154,296,7,2.4,0.88,115|4772|4773|5578|5595|5605|51422,ADCY9|NFATC1|NFATC2|PRKCA|MAPK3|MAP2K2|PRKAG2,-1.6,DMRs
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-3.1,3.2,4.1,30337,357,296,11,3.7,1.1,240|1969|2022|3202|3339|5293|5578|22905|79805|153090|406984,ALOX5|EPHA2|ENG|HOXA5|HSPG2|PIK3CD|PRKCA|EPN2|VASH2|DAB2IP|MIR200B,-1.6,DMRs
GO Biological Processes,19,GO:0016358,dendrite development,19_GO:0032502 developmental process,-3.1,5.4,4.7,30337,113,296,6,2,0.82,1855|1952|2049|9922|10160|10458,DVL1|CELSR2|EPHB3|IQSEC1|FARP1|BAIAP2,-1.6,DMRs
WikiPathways,27,WP289,Myometrial relaxation and contraction pathways,,-3.1,4.6,4.5,30337,156,296,7,2.4,0.88,115|5578|5581|5590|5998|10636|51764,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GNG13,-1.6,DMRs
GO Biological Processes,19,GO:0016525,negative regulation of angiogenesis,19_GO:0032502 developmental process,-3.1,4.6,4.5,30337,156,296,7,2.4,0.88,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.6,DMRs
Canonical Pathways,11,M144,PID CERAMIDE PATHWAY,,-3.1,9.3,5.5,30337,44,296,4,1.4,0.67,5154|5590|5595|5605,PDGFA|PRKCZ|MAPK3|MAP2K2,-1.6,DMRs
Reactome Gene Sets,6,R-HSA-373752,Netrin-1 signaling,,-3.1,9.3,5.5,30337,44,296,4,1.4,0.67,3983|6586|116986|219699,ABLIM1|SLIT3|AGAP2|UNC5B,-1.6,DMRs
WikiPathways,27,WP268,Notch signaling,,-3.1,9.3,5.5,30337,44,296,4,1.4,0.67,1487|1855|3955|9612,CTBP1|DVL1|LFNG|NCOR2,-1.6,DMRs
KEGG Pathway,24,hsa05214,Glioma,,-3,6.7,5,30337,76,296,5,1.7,0.75,5154|5293|5578|5595|5605,PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2,-1.6,DMRs
GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3,3.1,4,30337,361,296,11,3.7,1.1,1523|1855|5361|5605|5753|10458|10801|23369|23654|26053|153090,CUX1|DVL1|PLXNA1|MAP2K2|PTK6|BAIAP2|SEPTIN9|PUM2|PLXNB2|AUTS2|DAB2IP,-1.6,DMRs
GO Biological Processes,19,GO:0051016,barbed-end actin filament capping,19_GO:0048519 negative regulation of biological process,-3,15,6.4,30337,20,296,3,1,0.58,832|2314|11078,CAPZB|FLII|TRIOBP,-1.6,DMRs
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-3,4,4.3,30337,204,296,8,2.7,0.94,2956|3955|4035|5293|5581|8291|22904|161882,MSH6|LFNG|LRP1|PIK3CD|PRKCE|DYSF|SBNO2|ZFPM1,-1.6,DMRs
KEGG Pathway,24,hsa04150,mTOR signaling pathway,,-3,4.5,4.4,30337,158,296,7,2.4,0.88,1855|5293|5578|5595|5605|6196|8140,DVL1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|SLC7A5,-1.6,DMRs
GO Biological Processes,19,GO:2000181,negative regulation of blood vessel morphogenesis,19_GO:0032502 developmental process,-3,4.5,4.4,30337,158,296,7,2.4,0.88,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.6,DMRs
GO Biological Processes,19,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-3,2.9,3.9,30337,423,296,12,4.1,1.1,1969|2049|5154|5293|5595|5605|5753|5771|10458|10603|10636|153090,EPHA2|EPHB3|PDGFA|PIK3CD|MAPK3|MAP2K2|PTK6|PTPN2|BAIAP2|SH2B2|RGS14|DAB2IP,-1.6,DMRs
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-3,3.1,4,30337,366,296,11,3.7,1.1,240|1969|2022|3202|3339|5293|5578|22905|79805|153090|406984,ALOX5|EPHA2|ENG|HOXA5|HSPG2|PIK3CD|PRKCA|EPN2|VASH2|DAB2IP|MIR200B,-1.6,DMRs
WikiPathways,27,WP481,Insulin signaling,,-3,4.5,4.4,30337,160,296,7,2.4,0.88,5293|5578|5590|5595|5605|6196|10603,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|RPS6KA2|SH2B2,-1.6,DMRs
GO Biological Processes,19,GO:1901343,negative regulation of vasculature development,19_GO:0032502 developmental process,-3,4.5,4.4,30337,160,296,7,2.4,0.88,240|1969|3202|3339|22905|153090|406984,ALOX5|EPHA2|HOXA5|HSPG2|EPN2|DAB2IP|MIR200B,-1.6,DMRs
Canonical Pathways,11,M8626,SIG BCR SIGNALING PATHWAY,,-3,8.9,5.3,30337,46,296,4,1.4,0.67,4772|4773|5293|5595,NFATC1|NFATC2|PIK3CD|MAPK3,-1.5,DMRs
WikiPathways,27,WP4566,Translation inhibitors in chronically activated PDGFRA cells,,-3,8.9,5.3,30337,46,296,4,1.4,0.67,5578|5595|5605|6196,PRKCA|MAPK3|MAP2K2|RPS6KA2,-1.5,DMRs
KEGG Pathway,24,hsa05206,MicroRNAs in cancer,,-3,3.3,4,30337,312,296,10,3.4,1.1,1788|5154|5293|5578|5581|5595|5605|7078|90427|406984,DNMT3A|PDGFA|PIK3CD|PRKCA|PRKCE|MAPK3|MAP2K2|TIMP3|BMF|MIR200B,-1.5,DMRs
GO Biological Processes,19,GO:0008277,regulation of G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-3,4.5,4.4,30337,161,296,7,2.4,0.88,1609|2779|3632|5578|5998|6586|10636,DGKQ|GNAT1|INPP5A|PRKCA|RGS3|SLIT3|RGS14,-1.5,DMRs
Canonical Pathways,11,M48,PID MET PATHWAY,,-3,6.5,4.8,30337,79,296,5,1.7,0.75,5590|5595|5605|5771|54453,PRKCZ|MAPK3|MAP2K2|PTPN2|RIN2,-1.5,DMRs
GO Biological Processes,19,GO:1990138,neuron projection extension,19_GO:0040007 growth,-2.9,6.4,4.8,30337,80,296,5,1.7,0.75,1855|5361|5590|6586|26053,DVL1|PLXNA1|PRKCZ|SLIT3|AUTS2,-1.5,DMRs
WikiPathways,27,WP363,Wnt signaling,,-2.9,8.7,5.3,30337,47,296,4,1.4,0.67,1487|1855|4773|5578,CTBP1|DVL1|NFATC2|PRKCA,-1.5,DMRs
KEGG Pathway,24,hsa04930,Type II diabetes mellitus,,-2.9,8.7,5.3,30337,47,296,4,1.4,0.67,5293|5581|5590|5595,PIK3CD|PRKCE|PRKCZ|MAPK3,-1.5,DMRs
GO Biological Processes,19,GO:0099537,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-2.9,2.9,3.8,30337,431,296,12,4.1,1.1,1312|1855|4155|5023|5581|5799|5802|6196|8224|9228|10160|23396,COMT|DVL1|MBP|P2RX1|PRKCE|PTPRN2|PTPRS|RPS6KA2|SYN3|DLGAP2|FARP1|PIP5K1C,-1.5,DMRs
KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-2.9,5.1,4.5,30337,120,296,6,2,0.82,5293|5595|5605|6196|7161|10603,PIK3CD|MAPK3|MAP2K2|RPS6KA2|TP73|SH2B2,-1.5,DMRs
Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-2.9,3.5,4.1,30337,263,296,9,3,1,1609|2621|5154|5578|5581|5590|5595|7078|51764,DGKQ|GAS6|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|TIMP3|GNG13,-1.5,DMRs
Reactome Gene Sets,6,R-HSA-418597,G alpha (z) signalling events,,-2.9,8.5,5.2,30337,48,296,4,1.4,0.67,115|5578|5581|51764,ADCY9|PRKCA|PRKCE|GNG13,-1.5,DMRs
GO Biological Processes,19,GO:2001222,regulation of neuron migration,19_GO:0040011 locomotion,-2.9,8.5,5.2,30337,48,296,4,1.4,0.67,23654|26153|84628|153090,PLXNB2|KIF26A|NTNG2|DAB2IP,-1.5,DMRs
KEGG Pathway,24,hsa04660,T cell receptor signaling pathway,,-2.9,5,4.4,30337,122,296,6,2,0.82,4772|4773|5133|5293|5595|5605,NFATC1|NFATC2|PDCD1|PIK3CD|MAPK3|MAP2K2,-1.5,DMRs
KEGG Pathway,24,hsa05207,Chemical carcinogenesis - receptor activation,,-2.9,3.8,4.1,30337,215,296,8,2.7,0.94,115|2052|5293|5578|5595|5605|6196|119391,ADCY9|EPHX1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|GSTO2,-1.5,DMRs
GO Biological Processes,19,GO:0048538,thymus development,19_GO:0002376 immune system process,-2.9,8.4,5.1,30337,49,296,4,1.4,0.67,2049|3200|5595|5605,EPHB3|HOXA3|MAPK3|MAP2K2,-1.5,DMRs
WikiPathways,27,WP2637,Interleukin 1 IL 1 structural pathway,,-2.9,8.4,5.1,30337,49,296,4,1.4,0.67,3665|4155|5595|5605,IRF7|MBP|MAPK3|MAP2K2,-1.5,DMRs
GO Biological Processes,19,GO:0060425,lung morphogenesis,19_GO:0032502 developmental process,-2.9,8.4,5.1,30337,49,296,4,1.4,0.67,3202|5595|5605|9620,HOXA5|MAPK3|MAP2K2|CELSR1,-1.5,DMRs
Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-2.9,3.8,4.1,30337,216,296,8,2.7,0.94,1609|2862|5578|5581|5595|5998|6196|51764,DGKQ|MLNR|PRKCA|PRKCE|MAPK3|RGS3|RPS6KA2|GNG13,-1.5,DMRs
GO Biological Processes,19,GO:0038128,ERBB2 signaling pathway,19_GO:0050896 response to stimulus,-2.9,13,5.9,30337,23,296,3,1,0.58,5595|5605|5753,MAPK3|MAP2K2|PTK6,-1.4,DMRs
GO Biological Processes,19,GO:0030220,platelet formation,19_GO:0032502 developmental process,-2.9,13,5.9,30337,23,296,3,1,0.58,6886|7171|161882,TAL1|TPM4|ZFPM1,-1.4,DMRs
Reactome Gene Sets,6,R-HSA-73980,RNA Polymerase III Transcription Termination,,-2.9,13,5.9,30337,23,296,3,1,0.58,4774|4782|4784,NFIA|NFIC|NFIX,-1.4,DMRs
WikiPathways,27,WP4585,Cancer immunotherapy by PD 1 blockade,,-2.9,13,5.9,30337,23,296,3,1,0.58,4772|4773|5133,NFATC1|NFATC2|PDCD1,-1.4,DMRs
GO Biological Processes,19,GO:0018209,peptidyl-serine modification,19_GO:0008152 metabolic process,-2.9,4.2,4.2,30337,169,296,7,2.4,0.88,1609|5578|5581|5590|5605|6196|146664,DGKQ|PRKCA|PRKCE|PRKCZ|MAP2K2|RPS6KA2|MGAT5B,-1.4,DMRs
Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-2.8,3.4,4,30337,270,296,9,3,1,115|1312|5578|5595|6196|8224|26960|51422|51764,ADCY9|COMT|PRKCA|MAPK3|RPS6KA2|SYN3|NBEA|PRKAG2|GNG13,-1.4,DMRs
