Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051047,positive regulation of secretion,19_GO:0051179 localization,-4.3,19,8.4,30337,313,20,4,20,8.9,2268|3553|3684|57126,FGR|IL1B|ITGAM|CD177,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-4.3,12,7.1,30337,637,20,5,25,9.7,2268|3553|3678|3687|5328,FGR|IL1B|ITGA5|ITGAX|PLAU,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0032501 multicellular organismal process,-4.3,12,7.1,30337,639,20,5,25,9.7,1960|2268|3553|3586|114548,EGR3|FGR|IL1B|IL10|NLRP3,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0032651,regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-4.3,41,11,30337,110,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-4.2,18,8.2,30337,330,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903305,regulation of regulated secretory pathway,19_GO:0051179 localization,-4.2,39,11,30337,116,20,3,15,8,2268|3684|57126,FGR|ITGAM|CD177,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-4.2,18,8.1,30337,332,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0032496,response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.2,18,8.1,30337,333,20,4,20,8.9,3055|3553|3586|114548,HCK|IL1B|IL10|NLRP3,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045862,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-4.2,18,8.1,30337,337,20,4,20,8.9,3553|4210|58484|114548,IL1B|MEFV|NLRC4|NLRP3,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050830,defense response to Gram-positive bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.2,38,10,30337,119,20,3,15,8,2268|3553|171389,FGR|IL1B|NLRP6,-3.3
_FINAL_SUB1_MCODE_2,WikiPathways,27,WP4541,Hippo Merlin signaling dysregulation,,-4.2,38,10,30337,121,20,3,15,8,3678|3684|3687,ITGA5|ITGAM|ITGAX,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0032649,regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-4.2,38,10,30337,121,20,3,15,8,3553|3586|171389,IL1B|IL10|NLRP6,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002718,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-4.2,38,10,30337,121,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-4.2,18,8,30337,344,20,4,20,8.9,1960|3553|3586|5328,EGR3|IL1B|IL10|PLAU,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-4.2,18,7.9,30337,346,20,4,20,8.9,1960|3553|3586|5328,EGR3|IL1B|IL10|PLAU,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002237,response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,17,7.8,30337,354,20,4,20,8.9,3055|3553|3586|114548,HCK|IL1B|IL10|NLRP3,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-4.1,11,6.7,30337,704,20,5,25,9.7,3553|3586|4210|114548|171389,IL1B|IL10|MEFV|NLRP3|NLRP6,-3.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-4.1,17,7.8,30337,357,20,4,20,8.9,3553|3586|3678|3687,IL1B|IL10|ITGA5|ITGAX,-3.3
_FINAL_SUB1_MCODE_2,Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-4.1,35,10,30337,129,20,3,15,8,2268|3055|23533,FGR|HCK|PIK3R5,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:2001056,positive regulation of cysteine-type endopeptidase activity,19_GO:0048518 positive regulation of biological process,-4.1,35,10,30337,129,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-4.1,17,7.7,30337,366,20,4,20,8.9,1960|3553|3586|5328,EGR3|IL1B|IL10|PLAU,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-4.1,17,7.7,30337,366,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-4.1,17,7.7,30337,366,20,4,20,8.9,3553|3586|3678|3687,IL1B|IL10|ITGA5|ITGAX,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0008152 metabolic process,-4,34,9.8,30337,135,20,3,15,8,3553|58484|114548,IL1B|NLRC4|NLRP3,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002702,positive regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-4,34,9.8,30337,135,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-4,33,9.7,30337,137,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007160,cell-matrix adhesion,19_GO:0009987 cellular process,-4,33,9.7,30337,138,20,3,15,8,3678|3684|3687,ITGA5|ITGAM|ITGAX,-3.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4,16,7.5,30337,385,20,4,20,8.9,2268|3687|114548|171389,FGR|ITGAX|NLRP3|NLRP6,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0032501 multicellular organismal process,-4,16,7.5,30337,385,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-4,16,7.5,30337,385,20,4,20,8.9,3055|3553|3586|7850,HCK|IL1B|IL10|IL1R2,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0050789 regulation of biological process,-4,16,7.4,30337,389,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-4,16,7.4,30337,389,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0010950,positive regulation of endopeptidase activity,19_GO:0048518 positive regulation of biological process,-3.9,30,9.2,30337,152,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-3.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-3.8,28,8.9,30337,161,20,3,15,8,2268|3055|3684,FGR|HCK|ITGAM,-3
_FINAL_SUB1_MCODE_2,WikiPathways,27,WP3929,Chemokine signaling,,-3.8,28,8.8,30337,165,20,3,15,8,2268|3055|23533,FGR|HCK|PIK3R5,-3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0010952,positive regulation of peptidase activity,19_GO:0048518 positive regulation of biological process,-3.8,27,8.8,30337,166,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-3
_FINAL_SUB1_MCODE_2,WikiPathways,27,WP5087,Pleural mesothelioma,,-3.8,14,6.9,30337,439,20,4,20,8.9,3553|3586|5328|114548,IL1B|IL10|PLAU|NLRP3,-3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007565,female pregnancy,19_GO:0022414 reproductive process,-3.7,26,8.6,30337,173,20,3,15,8,2354|3553|3678,FOSB|IL1B|ITGA5,-2.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0017157,regulation of exocytosis,19_GO:0051179 localization,-3.7,26,8.6,30337,173,20,3,15,8,2268|3684|57126,FGR|ITGAM|CD177,-2.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,19_GO:0008152 metabolic process,-3.7,13,6.8,30337,459,20,4,20,8.9,3553|3586|4210|171389,IL1B|IL10|MEFV|NLRP6,-2.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0009987 cellular process,-3.6,25,8.3,30337,185,20,3,15,8,3678|3684|3687,ITGA5|ITGAM|ITGAX,-2.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.6,24,8.2,30337,190,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-3.6,24,8.1,30337,191,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0016485,protein processing,19_GO:0008152 metabolic process,-3.6,24,8.1,30337,191,20,3,15,8,5328|7850|58484,PLAU|IL1R2|NLRC4,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.6,24,8.1,30337,192,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,KEGG Pathway,24,hsa04062,Chemokine signaling pathway,,-3.6,24,8.1,30337,193,20,3,15,8,2268|3055|23533,FGR|HCK|PIK3R5,-2.8
_FINAL_SUB1_MCODE_2,KEGG Pathway,24,hsa05202,Transcriptional misregulation in cancer,,-3.6,24,8.1,30337,193,20,3,15,8,3684|5328|7850,ITGAM|PLAU|IL1R2,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0044703,multi-organism reproductive process,19_GO:0022414 reproductive process,-3.6,23,8.1,30337,194,20,3,15,8,2354|3553|3678,FOSB|IL1B|ITGA5,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-3.6,23,8.1,30337,194,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.6,23,8.1,30337,194,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-3.5,23,8,30337,198,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,WikiPathways,27,WP306,Focal adhesion,,-3.5,23,7.9,30337,199,20,3,15,8,2268|3055|3678,FGR|HCK|ITGA5,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.5,12,6.4,30337,503,20,4,20,8.9,2268|3055|3684|23237,FGR|HCK|ITGAM|ARC,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0050789 regulation of biological process,-3.5,12,6.4,30337,503,20,4,20,8.9,1960|3553|3586|114548,EGR3|IL1B|IL10|NLRP3,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0044706,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-3.5,23,7.9,30337,202,20,3,15,8,2354|3553|3678,FOSB|IL1B|ITGA5,-2.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002819,regulation of adaptive immune response,19_GO:0002376 immune system process,-3.4,21,7.7,30337,213,20,3,15,8,3553|3586|114548,IL1B|IL10|NLRP3,-2.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-3.4,11,6.2,30337,533,20,4,20,8.9,3678|3684|23237|57126,ITGA5|ITGAM|ARC|CD177,-2.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-3.4,21,7.6,30337,215,20,3,15,8,1960|3553|3586,EGR3|IL1B|IL10,-2.7
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-3.4,11,6.2,30337,534,20,4,20,8.9,1959|1960|2354|23237,EGR2|EGR3|FOSB|ARC,-2.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-3.4,11,6.2,30337,536,20,4,20,8.9,3055|3553|3586|114548,HCK|IL1B|IL10|NLRP3,-2.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.4,21,7.5,30337,219,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-2.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-3.4,11,6.1,30337,553,20,4,20,8.9,2268|3553|3684|57126,FGR|IL1B|ITGAM|CD177,-2.6
_FINAL_SUB1_MCODE_2,KEGG Pathway,24,hsa04810,Regulation of actin cytoskeleton,,-3.4,20,7.3,30337,230,20,3,15,8,3678|3684|3687,ITGA5|ITGAM|ITGAX,-2.6
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-3.3,20,7.3,30337,231,20,3,15,8,3586|5328|7850,IL10|PLAU|IL1R2,-2.6
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-3.3,18,7.1,30337,246,20,3,15,8,2268|3055|23237,FGR|HCK|ARC,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-3.3,18,7,30337,248,20,3,15,8,2268|3055|3684,FGR|HCK|ITGAM,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0002376 immune system process,-3.2,18,6.9,30337,257,20,3,15,8,1960|3553|114548,EGR3|IL1B|NLRP3,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-3.2,9.8,5.7,30337,618,20,4,20,8.9,1959|2354|3678|23237,EGR2|FOSB|ITGA5|ARC,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,19_GO:0009987 cellular process,-3.2,17,6.8,30337,263,20,3,15,8,3678|3684|57126,ITGA5|ITGAM|CD177,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-3.1,16,6.6,30337,277,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-2.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007611,learning or memory,19_GO:0032501 multicellular organismal process,-3.1,16,6.6,30337,277,20,3,15,8,1959|3678|23237,EGR2|ITGA5|ARC,-2.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-3.1,16,6.6,30337,281,20,3,15,8,1960|3553|114548,EGR3|IL1B|NLRP3,-2.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-3.1,16,6.5,30337,283,20,3,15,8,2268|3055|3684,FGR|HCK|ITGAM,-2.4
_FINAL_SUB1_MCODE_2,KEGG Pathway,24,hsa04060,Cytokine-cytokine receptor interaction,,-3,15,6.4,30337,298,20,3,15,8,3553|3586|7850,IL1B|IL10|IL1R2,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-3,8.8,5.3,30337,690,20,4,20,8.9,2268|3055|3684|23237,FGR|HCK|ITGAM|ARC,-2.3
_FINAL_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-3,15,6.3,30337,300,20,3,15,8,3678|3684|3687,ITGA5|ITGAM|ITGAX,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0008152 metabolic process,-3,15,6.3,30337,301,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-2.9,14,6.1,30337,320,20,3,15,8,838|3553|114548,CASP5|IL1B|NLRP3,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-2.9,14,6.1,30337,320,20,3,15,8,838|3553|114548,CASP5|IL1B|NLRP3,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-2.9,14,6.1,30337,321,20,3,15,8,3678|5328|171389,ITGA5|PLAU|NLRP6,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050890,cognition,19_GO:0032501 multicellular organismal process,-2.9,14,6.1,30337,321,20,3,15,8,1959|3678|23237,EGR2|ITGA5|ARC,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0071345,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-2.9,8.2,5.1,30337,737,20,4,20,8.9,3055|3553|3586|7850,HCK|IL1B|IL10|IL1R2,-2.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.9,14,6,30337,331,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-2.2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0008152 metabolic process,-2.8,12,5.7,30337,365,20,3,15,8,3586|4210|171389,IL10|MEFV|NLRP6,-2.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0003002,regionalization,19_GO:0032502 developmental process,-2.6,11,5.3,30337,411,20,3,15,8,1959|3684|23237,EGR2|ITGAM|ARC,-2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.6,11,5.2,30337,427,20,3,15,8,1960|3586|114548,EGR3|IL10|NLRP3,-2
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.6,11,5.1,30337,431,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.6,11,5.1,30337,431,20,3,15,8,3678|5328|171389,ITGA5|PLAU|NLRP6,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.6,11,5.1,30337,432,20,3,15,8,2354|3553|3586,FOSB|IL1B|IL10,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.5,10,5,30337,455,20,3,15,8,2268|3553|23533,FGR|IL1B|PIK3R5,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007389,pattern specification process,19_GO:0032502 developmental process,-2.5,9.9,4.9,30337,458,20,3,15,8,1959|3684|23237,EGR2|ITGAM|ARC,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-2.5,9.9,4.9,30337,459,20,3,15,8,1959|3553|3687,EGR2|IL1B|ITGAX,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-2.5,9.8,4.9,30337,463,20,3,15,8,2268|3055|171389,FGR|HCK|NLRP6,-1.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,19_GO:0050789 regulation of biological process,-2.4,9.2,4.7,30337,496,20,3,15,8,1959|3553|23237,EGR2|IL1B|ARC,-1.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,19_GO:0050789 regulation of biological process,-2.4,9.2,4.7,30337,497,20,3,15,8,1959|3553|23237,EGR2|IL1B|ARC,-1.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0018193,peptidyl-amino acid modification,19_GO:0008152 metabolic process,-2.3,8.8,4.6,30337,516,20,3,15,8,1959|2268|3055,EGR2|FGR|HCK,-1.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-2.3,8.8,4.6,30337,517,20,3,15,8,2268|3553|23533,FGR|IL1B|PIK3R5,-1.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-2.3,8.5,4.5,30337,533,20,3,15,8,1959|1960|3678,EGR2|EGR3|ITGA5,-1.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.3,8.2,4.4,30337,552,20,3,15,8,838|3586|58484,CASP5|IL10|NLRC4,-1.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-2.3,8.2,4.4,30337,554,20,3,15,8,1959|1960|3678,EGR2|EGR3|ITGA5,-1.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-2.2,8,4.3,30337,569,20,3,15,8,3553|3678|23533,IL1B|ITGA5|PIK3R5,-1.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.2,8,4.3,30337,571,20,3,15,8,838|3586|58484,CASP5|IL10|NLRC4,-1.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-2.1,7.4,4.1,30337,614,20,3,15,8,3553|3678|23533,IL1B|ITGA5|PIK3R5,-1.6
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.1,7.3,4.1,30337,623,20,3,15,8,2268|3553|23533,FGR|IL1B|PIK3R5,-1.6
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-2.1,6.9,3.9,30337,661,20,3,15,8,3553|23533|171389,IL1B|PIK3R5|NLRP6,-1.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2,6.6,3.8,30337,689,20,3,15,8,4210|58484|114548,MEFV|NLRC4|NLRP3,-1.5
_FINAL_SUB1_MCODE_3,Canonical Pathways,11,M264,PID TOLL ENDOGENOUS PATHWAY,,-13,4.9e+02,49,30337,24,13,5,38,13,929|3656|6279|6280|7099,CD14|IRAK2|S100A8|S100A9|TLR4,-11
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-12,27,15,30337,768,13,9,69,13,929|4689|6279|6280|7099|11314|54210|124599|342510,CD14|NCF4|S100A8|S100A9|TLR4|CD300A|TREM1|CD300LB|CD300E,-9.8
_FINAL_SUB1_MCODE_3,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-12,41,18,30337,455,13,8,62,13,929|2219|3656|6279|6280|6688|7099|11314,CD14|FCN1|IRAK2|S100A8|S100A9|SPI1|TLR4|CD300A,-9.8
_FINAL_SUB1_MCODE_3,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-11,34,16,30337,543,13,8,62,13,929|2219|3656|6279|6280|6688|7099|11314,CD14|FCN1|IRAK2|S100A8|S100A9|SPI1|TLR4|CD300A,-9.2
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-5602498,MyD88 deficiency (TLR2/4),,-10,5.5e+02,47,30337,17,13,4,31,13,929|6279|6280|7099,CD14|S100A8|S100A9|TLR4,-8.7
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-5603041,IRAK4 deficiency (TLR2/4),,-10,5.2e+02,45,30337,18,13,4,31,13,929|6279|6280|7099,CD14|S100A8|S100A9|TLR4,-8.6
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-5686938,Regulation of TLR by endogenous ligand,,-9.8,4.2e+02,41,30337,22,13,4,31,13,929|6279|6280|7099,CD14|S100A8|S100A9|TLR4,-8.2
_FINAL_SUB1_MCODE_3,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-9.7,37,16,30337,436,13,7,54,14,929|2219|3656|6279|6280|6688|7099,CD14|FCN1|IRAK2|S100A8|S100A9|SPI1|TLR4,-8.1
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1236975,Antigen processing-Cross presentation,,-9.2,1.1e+02,23,30337,105,13,5,38,13,929|4689|6279|6280|7099,CD14|NCF4|S100A8|S100A9|TLR4,-7.7
